지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2021-11-30,8.7,4.4,2224,12.8,925,16.33,,,,,23.2,8.5,250,929,4.8,250,934,1.6,1400,6.4,52,2120,86.5,10,1005.7,1022.6,2,1009.7,1325,1014.2,10,0,1100,.31,1.73,,,,,,9.1,5.9,8,2.6,,,,,,,,,,.5,.7,,
156,2021-12-01,2.4,.1,2345,5,47,15.08,,,,,1.5,7.7,290,2,3.4,50,1034,1.7,1487,-.6,64,958,81.1,5.9,1013.9,1025.6,2245,1017.6,4,1022.7,10,.6,1300,.92,4.57,,,,,,9.6,6.3,4.6,-1.7,,,,,,,,,,.7,.9,,
156,2021-12-02,4.2,.3,109,8.9,1351,.42,,,,,0,4.8,270,1438,2.7,70,4,1.2,1036,-1.3,52,1326,67.9,5.7,1012.4,1025.2,5,1018.4,2139,1021.2,10,6,1100,1.99,10.64,,,,,,8,7.3,5.3,-1.1,,,,,,,,,,1.3,1.8,,
156,2021-12-03,5.9,4.2,2153,8,1400,3.03,,,,,.5,8.2,360,1756,2.9,50,2018,1.3,1139,1.7,52,1650,76.5,7.1,1011.3,1024.2,2319,1017.1,203,1020,9.9,2.6,1300,1.29,6.6,,,,,,6.9,6.6,6.4,.3,,,,,,,,,,1,1.4,,
156,2021-12-04,4.7,1.4,534,8.7,1410,,,,,,,5.6,70,13,2.9,70,309,1.1,919,-1,54,1316,67.4,5.8,1017.8,1028.9,2354,1024,1,1026.6,9.9,1.7,1100,1.42,6.47,,,,,,4,3.3,4.7,-2.9,,,,,,,,,,.8,1.1,,
156,2021-12-05,5.4,-.1,658,11.9,1459,,,,,,,3.2,250,1400,1.5,250,1403,.6,490,.2,43,1155,72.1,6.2,1019.8,1030.8,1000,1027.2,1529,1028.6,9.9,9.1,1200,2.04,12.22,,,,,,.8,0,4.4,-5.3,,,,,,,,,,1.5,2.1,,
156,2021-12-06,8.3,3.3,726,15.1,1524,,,,,,,4.9,320,1721,1.8,250,1405,.6,543,4.3,48,1457,77.8,8.3,1017.6,1027.4,1,1024.5,1425,1026.3,9.9,8.9,1200,2.02,12.14,,,,,,4.1,2,6.7,-1.3,,,,,,,,,,1.8,2.5,,
156,2021-12-07,8,3.3,522,14,1434,,,,,,,6.2,70,1114,2.9,50,1426,.8,715,3.3,40,1420,75.1,7.7,1019.6,1030.6,2307,1026.4,1,1028.3,9.9,8.7,1200,1.92,11.56,,,,,,0,0,5.6,-2,,,,,,,,,,1.8,2.5,,
156,2021-12-08,8.1,2.3,731,15.2,1450,,,,,,,4.1,50,1349,1.9,230,1646,.6,534,2.3,34,1423,71.8,7.3,1022.8,1033.4,1004,1030,128,1031.5,9.9,9,1200,2.01,12.13,,,,,,.3,0,5.3,-3.1,,,,,,,,,,1.6,2.4,,
156,2021-12-09,8.3,3,631,13.5,1445,,,,,,,5.2,70,1400,2.9,70,1400,.9,743,4.3,56,1300,77.4,8.3,1020.3,1031.9,15,1025.9,2359,1029,9.9,3.6,1000,1.42,8.08,,,,,,6.1,4.3,6,-2.5,,,,,,,,,,1.1,1.6,,
156,2021-12-10,9.9,7.3,2346,15.4,1322,1.83,,,,,0,5.8,340,1449,2.2,320,1652,.7,598,7.6,60,1450,86.6,10.4,1016.8,1026.9,2151,1023.7,1415,1025.4,9.8,3.7,1200,1.9,7.8,,,,,,5.3,4.6,8.6,1.6,,,,,,,,,,1.1,1.6,,
156,2021-12-11,8.6,5,550,13.3,1503,,,,,,,3.6,20,1754,1.8,50,1759,.7,584,5.3,57,1504,81.8,8.9,1017.4,1028.3,921,1024.3,1512,1026,9.9,7.1,1100,1.79,10.37,,,,,,5.5,3,7.4,0,,,,,,,,,,1.3,1.8,,
156,2021-12-12,6.3,2,2359,10.9,1320,,,,,,,8.6,20,2326,4.9,50,2330,1.7,1475,1,51,2007,69.8,6.9,1017.1,1028.8,2341,1023.8,525,1025.8,9.8,2.8,1300,1.11,6.12,,,,,,4,3.4,6.1,.9,,,,,,,,,,1.3,1.8,,
156,2021-12-13,1,-1.6,709,5.6,1431,,,,,,,6.8,70,6,3.7,50,15,2,1691,-8.3,31,1504,50.9,3.3,1019.1,1030.4,918,1026.4,1421,1028.1,9.8,9.1,1200,2.13,12.83,,,,,,.1,.1,2.9,-5.9,,,,,,,,,,1.7,2.5,,
156,2021-12-14,3.5,-2.5,413,9.8,1455,,,,,,,4.6,250,1427,2.5,270,1651,.9,762,-2.4,48,1239,66,5.3,1014.8,1027.3,1,1021,1614,1023.6,9.8,5.7,1200,1.88,9.93,,,,,,5,5,3.2,-6.4,,,,,,,,,,1.4,2,,
156,2021-12-15,7.5,2.4,647,14.5,1449,,,,,,,3.5,250,1327,2.3,230,1442,.7,570,4.4,56,1526,82.3,8.4,1013.2,1023.6,930,1020.3,1517,1021.9,9.8,4.7,1200,1.5,8.58,,,,,,4.9,4.3,5.9,-3.5,,,,,,,,,,1,1.5,,
156,2021-12-16,7.8,5.4,502,11.6,1519,5.15,,,,,.5,3.4,320,1841,1.5,320,2102,.5,467,6.5,76,1805,92,9.7,1010.3,1022,5,1016.6,1748,1019,9.8,.7,1200,1.17,5.67,,,,,,8.3,5.1,7.3,.1,,,,,,,,,,.9,1.2,,
156,2021-12-17,.2,-5.1,2349,7.6,202,16.68,,,,,3.5,12.1,50,1040,5.2,50,1046,2.1,1848,-3.3,46,1135,79,4.9,1015.1,1029.6,2352,1017.9,14,1024,9.8,1.9,1100,1.34,4.92,8.6,2103,8.6,2103,8.6,7.6,7.6,3,-.7,,,,,,,,,,.6,.8,,
156,2021-12-18,-2.3,-7.6,710,2,1522,1.25,,,,,0,6.9,50,950,4.2,70,341,1.8,1539,-7.5,46,1050,68.5,3.6,1018.6,1030.7,857,1023.6,2322,1027.6,9.8,8.3,1300,1.99,10.5,,,7.4,1,,4.1,3.3,2.2,-1.8,,,,,,,,,,1,1.4,,
156,2021-12-19,3.3,.2,40,7.5,1301,3.35,,,,,.1,6.8,20,1318,3.4,20,1320,1,832,-1.4,43,1406,74.3,5.6,1014.8,1025.1,947,1022.6,504,1023.6,9.8,7.3,1100,1.76,10.55,,,1.7,1,,3.9,3.4,3.7,-4.6,,,,,,,,,,1.2,1.7,,
156,2021-12-20,6.1,.7,509,12.8,1515,,,,,,,9.1,250,1536,4.8,270,1501,1.1,954,1.6,48,1513,74.8,6.9,1011.3,1023.8,19,1017.6,1534,1020,9.8,7.1,1200,1.78,9.46,,,,,,2.1,2.1,4.5,-4.2,,,,,,,,,,1.3,1.8,,
156,2021-12-21,7,2.4,502,14.1,1449,,,,,,,5.2,340,1531,2.4,270,1322,.7,643,3.9,49,1533,82.9,8.1,1009.6,1020.8,2304,1016.1,1414,1018.2,9.8,7.3,1200,1.75,9.63,,,,,,1.1,.9,4.8,-3.3,,,,,,,,,,1.2,1.7,,
156,2021-12-22,5.8,.6,732,13.3,1431,,,,,,,4.1,320,1517,2,70,2055,.6,533,-4.3,15,1457,58,4.8,1013.8,1024.5,2329,1020.5,14,1022.5,9.8,8.9,1200,2.05,12.23,,,,,,0,0,3.7,-6.3,,,,,,,,,,1.9,2.7,,
156,2021-12-23,5.4,-.2,657,12.5,1421,,,,,,,4.9,70,1231,2.9,70,1239,.7,632,-3.9,28,1223,53.4,4.6,1015.1,1026.2,1029,1022.2,1512,1023.9,9.8,8.8,1200,1.92,11.48,,,,,,.9,0,3.2,-6.7,,,,,,,,,,1.7,2.5,,
156,2021-12-24,3.7,.5,646,11.3,1343,,,,,,,10,320,2326,3.9,20,2329,1.2,1003,-1.7,41,1348,68.8,5.5,1013.5,1026.1,2309,1019.3,1443,1022.3,9.8,3.1,1300,1.51,7.21,,,,,,6,3.8,3.4,-5.7,,,,,,,,,,1.1,1.6,,
156,2021-12-25,-3.8,-6.3,2339,.6,1,5.08,,,,,0,10.3,20,1633,4.9,20,1222,3.1,2660,-9.8,47,1250,63.5,3,1022.1,1034.1,2311,1025.9,1,1031.2,9.8,3.1,1400,1.44,7.03,,,,,,7.3,6.8,1.4,-8.7,,,,,,,,,,.8,1.2,,
156,2021-12-26,-5.2,-8.3,744,-.6,1520,,,,,,,8.8,70,107,4.6,70,131,2.6,2242,-13.3,41,1315,53.6,2.2,1024.4,1036.3,1010,1031.4,1611,1033.6,9.8,9,1200,2.11,12.71,,,,,,1.5,1.5,-1.2,-9.7,,,,,,,,,,1.3,1.8,,
156,2021-12-27,-2.1,-7.7,638,4.4,1425,,,,,,,6.2,70,112,3.6,70,918,1.6,1362,-7.8,44,1334,65.9,3.6,1022.8,1033.8,935,1030.4,1416,1031.9,9.8,6.5,1200,2.1,11.35,,,,,,3.4,3.4,-.8,-11.3,,,,,,,,,,1.2,1.7,,
156,2021-12-28,3.3,-.1,1,8.2,1237,,,,,,,6.1,290,1238,3.1,250,1239,.6,548,-2.1,47,1241,69.3,5.3,1019.4,1031.1,1,1025.5,2321,1028.3,9.8,2.4,1200,1.88,7.49,,,,,,6.8,6.8,2.3,-4.2,,,,,,,,,,.9,1.3,,
156,2021-12-29,4.5,.6,639,9.8,1322,,,,,,,8.7,270,1336,5.5,270,1342,1.3,1162,-.6,49,1342,70.4,5.9,1013.2,1025.5,1,1019.1,1423,1021.9,9.8,3.6,1300,1.67,7.77,,,,,,8.3,6.1,3.1,-5,,,,,,,,,,1.2,1.8,,
156,2021-12-30,1.9,-.5,2356,6,1434,6.82,,,,,1,10.7,250,1514,4.5,270,1519,2,1699,-4,40,943,67.1,4.7,1017.1,1028.5,2334,1023.4,1,1026,9.8,6,1200,2.07,9.89,1.7,2356,1.7,2356,1.7,6.1,6.1,3.4,-2.9,,,,,,,,,,1.1,1.6,,
156,2021-12-31,-1.9,-4.4,2323,1.7,1320,2.13,,,,,0,8.9,50,1350,4.1,50,1254,2.1,1840,-8.2,51,2058,62.5,3.3,1022.5,1033.4,2346,1028.4,1,1031.6,9.8,6.9,1200,2.21,10.95,.1,37,1.8,37,.1,2.9,2.4,1.5,-7.8,,,,,,,,,,1.3,1.9,,
