date,WT,pH,EC,DO,TB,TOC,TN,TP,Chla,pct,Temp
2018-11-20,11.6,8.5,325,15.2,26.7,6,3.979,0.077,112.5,,8.6
2018-11-21,11.1,8.3,332,14.9,27.2,6.3,4.452,0.083,106.4,,7.9
2018-11-22,10.8,8.1,377,13,28.8,5.4,5.387,0.084,114.4,,6.2
2018-11-23,10.4,8.2,380,13.1,27,5.7,5.051,0.09,118.1,,5.5
2018-11-24,10.2,7.8,382,12,25.1,5.5,5.348,0.079,108.1,7.2,7.7
2018-11-25,10.9,7.6,385,11.8,25.9,5.3,5.674,0.071,97.4,,8.3
2018-11-26,11.4,7.6,376,11.9,25.7,5.1,5.719,0.063,79.1,,8.7
2018-11-27,12,7.8,384,12.6,27,5.5,6.158,0.066,93.7,,10.1
2018-11-28,11.5,8.1,385,13.4,28.5,,5.954,0.073,115.5,,8.4
2018-11-29,10.9,8.2,386,13.8,28.1,6.1,5.53,0.072,131.9,,8
2018-11-30,10.8,8.1,383,13.4,26.2,6.2,5.683,0.078,137.7,,7.9
2018-12-01,10.7,7.8,383,12.7,28.7,5.1,5.493,0.086,121.7,,7.9
2018-12-02,10.9,7.8,383,12.9,29.5,5.1,5.418,0.086,125.9,0,12.4
2018-12-03,12.3,7.7,391,11.4,31.8,4.9,5.744,0.076,115.5,10,14.8
2018-12-04,12.8,7.3,410,8,32.8,4.2,5.989,0.069,93.7,13.7,10.5
2018-12-05,11.4,7.2,417,7,34,4.1,6.223,0.078,58.5,,4.8
2018-12-06,10.6,7.2,411,7.5,29.4,4.1,5.814,0.08,62.5,4.6,4.1
2018-12-07,8.7,7.3,379,7.8,24.7,4,5.165,0.112,77.4,0,-1.2
2018-12-08,7.1,7.5,359,9,21.7,4.1,4.514,0.119,90.6,0,-2.8
2018-12-09,5.7,7.9,353,10.4,20.6,4.3,3.978,,106.4,0,-2.3
2018-12-10,5.3,8.2,372,11.4,20.3,4.8,4.275,,141.2,,0.6
2018-12-11,5.4,8.2,382,11.5,19.6,4.7,4.687,0.135,147.6,0.9,1.5
2018-12-12,5.3,7.9,395,11.1,20.4,4.8,4.99,0.142,144.7,,1.3
2018-12-13,5.6,7.9,409,11.2,20.9,4.6,5.255,0.121,125.6,0.1,2.1
2018-12-14,5.9,7.9,427,12.3,20.7,4.7,5.421,0.101,128.9,,0.5
2018-12-15,5.4,8,428,13.1,19.7,4.9,5.637,0.097,154.3,,1
2018-12-16,5.5,8.1,425,13.3,20.2,4.8,5.979,0.106,164.8,0.1,2.4
2018-12-17,5.8,8.2,425,13.4,21.3,4.8,6.267,0.097,155,0,4.4
2018-12-18,6.2,8.2,426,12.8,21.1,4.7,6.089,0.078,148.6,,4.7
2018-12-19,6.2,8.2,432,13.8,20.8,4.7,6.034,0.076,149.9,,6.5
2018-12-20,7,8.2,435,,22.7,4.7,6.154,0.08,136.1,,8.2
2018-12-21,7.3,7.9,432,13.1,23.6,5,6.293,0.078,107.8,,8.4
2018-12-22,8.1,7.8,437,12.8,24.4,5.1,6.461,0.078,113.7,0,8.8
2018-12-23,8.7,7.8,431,12.2,26.3,5.2,6.435,0.081,113.8,3,6.2
2018-12-24,8.2,7.9,424,12,24.5,5,6.189,0.081,120,,1.8
2018-12-25,7.3,8.1,429,12.1,22.4,5,6.208,0.075,130.1,,3
2018-12-26,7.1,8.2,433,12.2,22.2,5,6.114,0.074,127.9,0,3.8
2018-12-27,5.3,8.1,437,11.3,21.8,5.1,6.026,0.072,124.2,0,-3.2
2018-12-28,,,,,,5.3,6.047,0.069,137.4,0,-4.9
2018-12-29,,,,,,5.3,6.212,0.072,121.4,0,-3.3
2018-12-30,,,,,,5.4,6.414,0.081,129.2,0,-2.4
2018-12-31,,,,,,5.4,6.558,0.098,142,,-1.8
2019-01-01,,,,,,5.3,6.607,0.091,163.3,0,0
2019-01-02,,,,,,5.2,6.688,0.084,168.2,,-0.1
2019-01-03,,,,,,5,7.058,0.077,152.8,,0.5
2019-01-04,,,,,,4.7,7.303,0.068,117.8,,0.7
2019-01-05,,,,,,4.3,7.458,0.056,67.8,0,2
2019-01-06,,,,,,4.3,7.45,0.053,60.1,,0.6
2019-01-07,,,,,,4.5,7.645,0.057,72.1,,1.2
2019-01-08,,,,,,4.4,7.717,0.057,69.2,,0.8
2019-01-09,,,,,,4.3,7.655,0.056,77,,-0.9
2019-01-10,,,,,,4.4,7.788,,89.2,0,2
2019-01-11,,,,,,4.4,7.934,0.084,85.6,0.4,4.2
2019-01-12,,,,,,4.6,7.966,0.096,90.6,3.5,4.6
2019-01-13,,,,,,4.6,7.841,0.1,95.2,,3.3
2019-01-14,,,,,,4.7,7.822,0.104,102.9,,2.3
2019-01-15,,,,,,4.8,7.761,0.101,103.5,0,2
2019-01-16,,,,,,4.9,7.651,0.098,99,0,-2.1
2019-01-17,,,,,,5.3,7.734,0.102,122.6,,1.1
2019-01-18,,,,,,5.6,,0.106,150.9,,2.4
2019-01-19,,,,,,5.5,7.004,0.114,168.3,1.9,3.6
2019-01-20,,,,,,5.8,7.095,0.151,205.3,0.3,2.2
2019-01-21,,,,,,5.8,6.724,0.158,228.3,,2.1
2019-01-22,,,,,,5.5,,,227.3,,3.4
2019-01-23,,,,,,5.8,,,187.4,,4.4
2019-01-24,,,,,,6,,,197.9,,2.8
2019-01-25,,,,,,5.7,7.096,0.249,194.5,,0.9
2019-01-26,5,8.4,430,15.1,28.1,5.1,7.372,0.234,157.6,,-0.5
2019-01-27,5.2,8.6,429,16.2,20.2,5,7.212,0.208,,,0.9
2019-01-28,5.8,8.6,429,16.3,22.7,6.1,7.259,0.203,,0,3.4
2019-01-29,5.9,8.7,426,16.7,23.4,6.6,7.264,,183.5,,2.1
2019-01-30,6.3,8.7,425,17.2,23.3,7,7.334,,205.4,0,4.1
2019-01-31,5.9,8.6,431,15.8,22.9,6.8,7.365,0.15,194.4,10.3,0.4
2019-02-01,5.5,8.5,435,14.8,20.4,6.3,7.407,0.146,158.8,0,-0.2
2019-02-02,5.6,8.4,441,14.7,17.8,6.1,7.594,0.135,149.8,0,3.8
2019-02-03,6.9,7.9,439,13.1,26.3,5.5,7.872,0.151,154.6,17.3,7.3
2019-02-04,7.3,7.4,424,11.2,32.1,5,7.732,0.159,117.1,,4
2019-02-05,7.6,7.7,432,12.7,26.3,5.3,7.872,0.172,113.4,,5.4
2019-02-06,8,7.8,420,13.9,26.6,5.3,7.7,0.215,139.5,,7.3
2019-02-07,8,8.1,418,14.8,33.5,5.2,7.362,0.24,171.4,0,2.5
2019-02-08,6.5,8.1,412,15.2,23.8,5.1,,,188.6,,-0.9
2019-02-09,6,8.2,384,15.4,20.4,5.1,6.714,0.203,194.2,,-1.1
2019-02-10,5.3,8.7,371,17,18.1,5.2,5.768,0.187,209.4,,-1.2
2019-02-11,5.2,9,365,17.3,17.7,5.3,5.238,0.182,,,-0.1
2019-02-12,5.5,9.1,369,17.6,19.1,5.5,5.384,0.145,265.6,,1.5
2019-02-13,6.1,8.9,374,16.3,23.5,5.5,6.02,0.122,227.6,,1.9
2019-02-14,6.1,8.7,385,15.1,25.6,5.7,,,209.6,,2.3
2019-02-15,6.4,8.6,396,14.9,27.2,5.8,,,175.7,,2.5
2019-02-16,5.9,8.5,413,14.2,25.9,6,,,176.3,0,0.3
2019-02-17,6,8.6,417,14.3,20.7,6.2,,,178.7,,1.1
2019-02-18,6.1,8.5,416,13.8,21,5.9,,,166.6,0.6,2.6
2019-02-19,6.1,8.5,415,14.2,22.6,5.8,,,,18.5,3.9
2019-02-20,7.4,8.4,409,12,37.4,5.6,,,,,3.4
2019-02-21,7.4,8.3,404,11.8,32.2,5.5,,,,,4.2
2019-02-22,8,8.5,397,12.9,29.5,5.6,7.92,0.141,170.7,,5.4
2019-02-23,8.6,8.6,386,12.9,28.8,5.7,7.713,0.132,176.6,,7.2
2019-02-24,9.6,8.6,367,12.4,33.2,,7.416,0.135,237.9,,8
2019-02-25,10,8.7,346,12.5,37.2,5.3,6.57,0.137,241.9,,6.6
2019-02-26,9.8,9,338,12.6,37.3,,5.564,0.129,179.7,,6.8
2019-02-27,10.2,9,345,13,37.1,6.2,5.422,0.132,191.7,0.6,8
2019-02-28,10.5,9,360,13.1,37.2,6.3,5.753,0.137,148,0,8.1
2019-03-01,10.8,8.9,374,12.3,35,6.5,5.88,0.132,160,,6.7
2019-03-02,10.6,8.7,380,11.4,31,6.2,6.026,0.122,136.6,,9.6
2019-03-03,11.2,8.6,380,11.7,31.6,6.1,6.387,0.117,135.8,0,11.2
2019-03-04,11.4,8.5,386,11.3,34.1,6.2,6.585,0.116,110.8,,9.3
2019-03-05,11.5,8.5,394,11,32.1,6.4,6.583,0.117,108.2,,9
2019-03-06,11.9,8.4,397,11.1,30.3,6.3,6.868,0.113,93.5,0,10
2019-03-07,12,8.3,399,10.3,34,5.8,6.796,0.116,93.6,,6.5
2019-03-08,12.3,8.1,409,10.1,34.7,5.5,6.966,0.118,110.2,,7
2019-03-09,11.6,7.9,397,9.7,30.9,5.3,6.7,0.116,96.2,0,9.2
2019-03-10,11.9,7.3,410,8.3,34.4,5.3,7.294,0.115,105.5,9.9,8.3
2019-03-11,11.5,7.4,399,8.6,36.2,5.2,7.163,0.114,119.1,0.9,6.1
2019-03-12,11.2,7.4,404,8,36.4,5.1,7.197,0.101,82.6,0.1,5.9
2019-03-13,10.7,7.3,405,8.3,35.3,5.2,7.405,0.093,51.7,,5
2019-03-14,11,7,406,6.8,29.7,5,7.447,0.096,16.7,,6.9
2019-03-15,11.4,7,406,6.5,35.9,4.9,7.604,0.103,15.4,0.9,7.5
2019-03-16,11.5,7.2,400,8,34.1,5,7.499,0.095,39.1,0,7.3
2019-03-17,12.2,7,388,10,39.2,4.9,6.854,0.082,79.7,,8.1
2019-03-18,12,6.9,378,11.4,33.2,6.1,7.057,,89.4,,8.7
2019-03-19,12.8,6.7,374,12,35.8,6,7.134,0.058,80.9,,11.1
2019-03-20,12.7,6.4,371,9.9,39.8,5.6,6.973,0.064,70.9,20.6,12.5
2019-03-21,12.5,6.7,387,7.2,47.1,5.4,7.342,0.069,61,0,8.1
2019-03-22,11.7,7,410,6.8,40.8,5.2,8.3,0.066,40.2,,5.1
2019-03-23,11.7,6.9,397,7.2,37.1,5.2,8.166,0.059,36.6,0.1,4.8
2019-03-24,12,6.4,391,7.8,28.9,5.4,7.752,0.048,33.8,,5.3
2019-03-25,11.8,6.7,390,7.8,26.9,5.5,7.857,0.039,33.6,,7.4
2019-03-26,12.5,7.3,386,8.8,20.9,5.8,7.508,0.032,52.4,,12.1
2019-03-27,12,6.9,384,7.5,21.1,5.1,7.204,0.029,30.9,,14
2019-03-28,13.5,6.6,382,,19.5,5.3,7.029,0.032,40.6,,12.9
2019-03-29,13.7,6.7,377,,14.7,5.3,6.992,0.028,41.6,,12.2
2019-03-30,13.5,7,371,8.3,12.8,5.2,6.902,0.022,39.8,1.4,7.5
2019-03-31,12.7,6.5,365,6.5,18.4,4.8,6.757,0.028,24.7,,5.9
2019-04-01,12.5,6.4,365,5.7,17.4,4.8,6.665,0.04,24.6,,7.5
2019-04-02,13.1,6.4,362,5.4,13.1,4.7,6.378,0.039,31.1,,8.2
2019-04-03,13.1,6.7,364,6.2,11.8,5.1,6.342,0.033,49.6,,7.7
2019-04-04,13.4,7.3,359,6.5,11,5.4,6.123,0.025,51.6,,9.6
2019-04-05,13.7,7.7,351,8.2,11.4,6.2,6.032,0.019,97.4,,11.8
2019-04-06,14.2,7.5,348,7.5,11.4,5.6,5.395,0.023,72.2,,13.4
2019-04-07,14.3,7.4,355,7,11.2,,,0.059,72.9,8.9,12.6
2019-04-08,15.1,7.8,366,7.3,11.9,,5.832,,114.6,,13.6
2019-04-09,,,,,,,,,88.1,36.2,10.7
2019-04-10,13.9,7.1,402,6.9,17.8,6.2,6.585,0.025,47.4,2.5,7.9
2019-04-11,14.1,,391,5,17,5.7,6.848,0.053,24.6,,10.1
2019-04-12,14.7,6.8,356,4,13.6,5.8,6.643,0.1,19.3,,11.5
2019-04-13,14.7,6.7,310,4.6,11.9,6,5.987,0.107,25.7,,12.4
2019-04-14,14.1,6.7,267,5,9.9,5.6,4.915,0.086,31.9,0.5,10.9
2019-04-15,14.6,7,253,7.6,9.8,5.8,3.966,0.073,49.8,,11.9
2019-04-16,14.8,7.7,252,10.2,10.2,5.8,3.452,0.057,64.7,,15.2
2019-04-17,16.4,8.8,252,13.1,10.7,6.8,3.548,0.049,117.2,,15.7
2019-04-18,16.5,9,258,13,9.8,6.6,3.651,0.044,108.9,,16.3
2019-04-19,17,8.9,262,11.2,9.6,6.2,3.55,0.035,106.8,,15.9
2019-04-20,,,,,,,,,,,17.1
2019-04-21,,,,,,,,,,,17.8
2019-04-22,,,,,,,,,,,20.3
2019-04-23,,,,,,,,,,1.4,17.1
2019-04-24,19.4,8.2,295,11.1,9.3,8.2,4.108,0.049,101.5,,18
2019-04-25,18.9,7.2,304,7.9,7.5,5.8,3.815,0.066,42.6,3.6,14.8
2019-04-26,18,6.9,308,5.9,8.9,5.2,,,27.9,0.4,9.5
2019-04-27,18.4,6.9,312,6,9.1,5.9,3.808,0.051,40.3,,13
2019-04-28,18.3,6.8,315,6.2,7.9,5.9,3.815,0.037,46.6,1.8,13.4
2019-04-29,17.8,6.7,320,5.4,7.7,5.8,3.941,0.038,51,29.1,12
2019-04-30,17.9,6.7,341,5.3,10.2,6.3,4.274,0.047,53.2,0.3,15
2019-05-01,18,6.6,343,3.8,9,5.7,4.396,0.054,32.2,,14.4
2019-05-02,18.3,6.6,349,3.1,9.8,5.2,4.752,0.081,14.9,,15.4
2019-05-03,18.5,6.7,349,4.8,9.2,5.5,5.079,0.081,26.2,,18
2019-05-04,19.2,6.8,325,7.9,9.7,6.7,4.889,0.042,50.7,,19.6
2019-05-05,19.9,6.8,287,9,9.2,,3.949,0.034,63.4,,19.6
2019-05-06,19.6,6.6,264,6.2,8.7,5.6,3.218,0.037,35.7,,14
2019-05-07,19.5,7.3,254,5.8,10.8,6.1,3.007,0.042,56.7,,14.5
2019-05-08,20.3,7.4,250,9,9.9,7.3,2.704,0.034,71.2,,15.3
2019-05-09,20.4,7.1,251,8,7.9,5.9,2.39,0.038,42.7,,17.3
2019-05-10,,,,,,,,,,,18.6
2019-05-11,,,,,,,,,,,19.6
2019-05-12,,,,,,,,,,,21.1
2019-05-13,,,,,,,,,,,20.4
2019-05-14,,,,,,,,,,0,22.3
2019-05-15,,,,,,,,,,,23.2
2019-05-16,,,,,,,,,,,23.3
2019-05-17,,,,,,,,,,9.2,21.2
2019-05-18,,,,,,,,,,40.1,18.7
2019-05-19,,,,,,,,,,0,20.9
2019-05-20,,,,,,,,,,1.6,16.3
2019-05-21,22.4,6.6,358,4.6,12.9,6.1,5.624,0.107,14.1,,17.1
2019-05-22,22.3,6.6,314,3.9,11.2,5.9,4.832,0.094,22.2,,20.2
2019-05-23,23.4,6.6,250,5,9.5,5.4,2.972,0.081,28.4,,22.2
2019-05-24,,,,,,,,,,,23.6
2019-05-25,,,,,,,,,,,23
2019-05-26,,,,,,,,,,0.3,22.6
2019-05-27,,,,,,,,,,25.6,17.7
2019-05-28,22.7,6.5,290,5.5,20.6,5.4,3.217,0.096,20.3,,17.3
2019-05-29,23.3,6.5,297,6,18.3,5.4,3.539,0.093,22.1,,19.8
2019-05-30,23.6,6.5,295,7.7,14.7,5.4,3.613,0.076,34.4,0,20.4
2019-05-31,23.1,6.5,275,8,13.5,5.7,3.693,0.06,48.8,2,17.7
2019-06-01,23.3,6.6,248,8.8,13.2,5.8,3.255,0.044,59.1,,19.6
2019-06-02,23.8,6.7,226,11.1,13.2,6,2.66,0.046,64,,21.8
2019-06-03,24.3,7.2,222,13.6,16.3,6,2.509,0.062,73.4,,23.1
2019-06-04,25.3,9.3,233,11.7,20.8,6.3,2.327,0.056,79.7,,23.9
2019-06-05,25.8,9,236,7.3,16.2,6.8,2.233,0.044,59.5,,24.3
2019-06-06,25.1,8.4,246,7.9,14.1,6.3,2.37,0.028,47.8,27.2,21.8
2019-06-07,24,6.7,256,8.2,37.8,5.6,2.781,0.049,48.5,5.5,19.3
2019-06-08,24.3,6.8,261,8,43,5.6,3.348,0.085,47.9,,20.8
2019-06-09,24.9,7,257,7.8,22.8,5.4,3.027,0.068,53.6,,21.4
2019-06-10,24.5,7,242,7.9,18.8,6,2.615,0.053,63.8,11.8,19.1
2019-06-11,24.2,6.7,225,8.2,19.4,5.6,2.385,0.05,55,0.9,18.4
2019-06-12,24.8,7.1,217,8.1,20.7,5.8,2.544,0.065,59.3,,20.3
2019-06-13,25.2,7.6,218,7.9,17.4,6.1,2.275,0.043,76.7,,21.8
2019-06-14,24.7,7.7,230,8.1,14.4,5.9,2.269,0.031,94.6,3.3,19.9
2019-06-15,24.7,7.1,245,8.1,13,6,2.725,0.076,60.5,,20.4
2019-06-16,24.9,6.7,245,8,17.1,6.1,2.908,0.096,99,,20.7
2019-06-17,25.1,6.5,244,8.1,17.8,6.1,2.818,0.095,,,22
2019-06-18,25.1,7.6,242,8.2,15.2,5.8,2.548,0.08,71.8,,22.3
2019-06-19,25.8,7.9,241,7.8,13.8,5.8,2.453,0.083,68.7,,23.5
2019-06-20,26.6,8.1,242,7.5,14.4,5.9,2.507,0.088,63.4,,23.5
2019-06-21,26.5,8.2,243,7.6,15.7,5.8,2.387,,67.7,,23.7
2019-06-22,26.2,7.9,246,7.7,17.3,6.5,2.418,0.091,76.8,0.8,22.1
2019-06-23,27.1,7.7,257,7.4,16.9,6.2,2.509,0.084,75,0,22.8
2019-06-24,27.4,7.6,267,7.4,16.6,6.2,2.499,0.088,58.1,,23.7
2019-06-25,27.7,8.1,280,7.5,15.7,6.3,2.566,0.088,54.7,,24.8
2019-06-26,26.8,7,289,7.7,14.9,6,2.925,0.088,34.1,24.8,20.8
2019-06-27,26.7,6.9,272,7.5,15.6,5.9,3.387,0.13,42.3,0.7,24.5
2019-06-28,27.7,7,270,7.4,12.4,5.9,3.298,0.138,51.9,,24.3
2019-06-29,25.9,6.4,249,8.1,36.4,5.6,3.391,0.161,32.8,83,21.8
2019-06-30,23.4,6.1,113,9.1,107.2,5,4.452,0.198,12.9,,23.8
2019-07-01,23.5,6.2,133,9.1,42.4,4.8,3,0.161,9.7,10.9,22.6
2019-07-02,25,6.4,150,8.4,24.9,4.6,2.502,0.084,14.5,1.1,23.9
2019-07-03,25.6,7.1,163,8.1,18.6,4.8,2.369,0.074,32.8,,23.3
2019-07-04,27.3,8.1,171,7.6,12.1,5.4,1.951,0.048,57.9,,25.2
2019-07-05,27.7,8.7,182,7.4,9.7,5.2,1.721,0.028,66.3,,26.5
2019-07-06,28.8,9.1,191,7,8,5.2,1.552,0.02,52.3,,26.9
2019-07-07,28.4,8.3,197,7.2,7.3,4.8,1.569,0.031,34.8,0.4,23.9
2019-07-08,28.1,7,209,7.3,10.1,4.7,1.799,0.057,36.4,0,23.4
2019-07-09,27.9,7.2,218,7.1,10.1,4.7,1.859,0.055,40.1,0,23.9
2019-07-10,26.9,6.7,233,7.3,11.2,4.7,2.12,0.067,29.4,38.8,20.9
2019-07-11,25.7,6.5,255,7.7,18.7,4.6,2.709,0.106,20.5,0,23.3
2019-07-12,26.8,6.7,245,7.4,17,4.6,2.57,0.102,30.6,,24.4
2019-07-13,26.5,7.4,236,7.5,10.7,4.9,2.196,0.064,60.2,0,23.6
2019-07-14,27.4,8.1,227,7.2,10,5.2,1.846,0.038,76.9,,25.1
2019-07-15,27.1,8.1,213,7.3,10.4,4.6,1.522,0.026,85.7,0,25.2
2019-07-16,28.1,8.5,208,7,10.3,4.6,1.289,0.023,90.1,18.5,24.6
2019-07-17,28.5,8.5,203,7.1,8.8,4.7,0.957,0.031,59.2,5.4,25.3
2019-07-18,27.1,6.6,223,7.8,10.6,4.1,1.599,0.092,38.5,26,23.6
2019-07-19,26.9,6.5,232,7.9,12,4,2.75,0.135,23.7,4,24.8
2019-07-20,,,,,,,,,,36.6,24.2
2019-07-21,,,,,,,,,,13,24.7
2019-07-22,,,,,,,,,,0,27
2019-07-23,25.9,6.4,141,8,15.4,3.4,1.796,0.11,13.7,,27.7
2019-07-24,27.1,6.6,146,7.5,10.1,3.4,2.199,0.09,30.6,0,26.9
2019-07-25,27.7,6.7,147,7.3,9.4,3.4,2.183,0.078,40.6,0,27.6
2019-07-26,28.3,6.6,157,7.2,8.7,3.3,2.347,0.08,37.6,12.1,27.4
2019-07-27,27.9,6.4,186,7.3,16.3,3.3,3.011,0.109,27.2,61.6,26.4
2019-07-28,26.9,6.2,131,7.7,25.5,3.2,3.224,0.206,5.8,13.8,27.1
2019-07-29,27.1,6.2,94,7.6,18.4,3.4,2.68,0.182,5.3,,28.3
2019-07-30,28,6.3,110,7.3,18.7,3.3,2.499,0.165,8.6,0,28.4
2019-07-31,28.8,6.5,126,7,16.9,3.5,2.532,0.154,13.9,,29
2019-08-01,30.6,7.7,163,6.5,12.6,4.3,2.341,0.132,,,29.2
2019-08-02,31.4,8.8,172,6.6,9.2,4.2,1.993,0.073,,,29.3
2019-08-03,32.2,8.8,185,6.6,7.5,4,2.039,0.061,,,29.6
2019-08-04,33.1,8.7,199,6.4,6.4,4,2.168,0.074,,,29.7
2019-08-05,33.2,8.6,205,6.3,6.4,4.1,2.203,0.085,,,29.3
2019-08-06,32.9,8.7,210,6.3,6.9,4,2.194,,,,29
2019-08-07,33,8.9,217,6.3,7.1,4.3,2.2,0.062,,,29
2019-08-08,32.8,8.6,222,6.3,8.9,4.3,2.371,0.117,,2.9,28.6
2019-08-09,32.8,8.5,229,6.4,10.2,4.4,2.43,0.071,,,29.3
2019-08-10,32.6,8.4,234,6.7,10.3,4.6,2.591,0.042,,,29.7
2019-08-11,31.1,7,240,7.1,11.8,4.4,2.819,0.039,,14.2,28.1
2019-08-12,29.4,6.5,248,7.6,28.3,4.2,3.182,0.106,,1.7,27.9
2019-08-13,29.2,6.3,204,7.6,22.6,4,3.592,0.204,,,29.5
2019-08-14,30.6,6.7,178,7.2,14.8,3.8,2.299,0.164,,0,29.9
2019-08-15,30.3,7,178,7.2,12.5,3.8,2.225,0.145,,0,27.6
2019-08-16,29.9,6.7,180,7.3,11.5,3.8,2.174,0.069,,0,26.5
2019-08-17,30,6.7,181,7.3,10.9,3.8,2.158,0.073,,0.4,26.9
2019-08-18,31,7.5,184,7,10.6,4,2.058,0.067,,,26.2
2019-08-19,31,7.9,192,7.1,11.4,4.2,2,0.054,,,26.6
2019-08-20,31.3,8.8,206,6.9,10.6,4.3,2.025,0.038,,0,27.2
2019-08-21,31.1,8.6,219,6.6,9.8,4.3,2.116,0.025,,11.7,26.7
2019-08-22,29.4,6.6,232,6.9,19,4,2.859,0.049,,24.2,26.7
2019-08-23,27.6,6.2,134,7.3,33,3.7,2.548,0.084,,0,25.6
2019-08-24,27.6,6.2,131,7.1,25.1,3.7,2.399,0.083,,,24
2019-08-25,27.7,6.4,136,7.1,19.1,3.7,2.279,0.077,,0,23.4
2019-08-26,27.5,6.5,145,7.2,15,3.6,2.099,0.053,,,25.2
2019-08-27,26.9,6.2,156,7.5,15.5,3.5,2.402,0.088,22.6,8.5,22.9
2019-08-28,27.2,6.4,171,7.5,13.9,3.4,2.579,0.09,21.6,1.2,24.1
2019-08-29,26.5,6.2,189,7.9,11.8,3.3,2.647,0.069,21.3,0,23
2019-08-30,27.1,6.4,202,7.6,11.5,3.4,2.827,0.065,19.2,,23.6
2019-08-31,27.2,6.5,209,7.6,9,3.4,2.83,0.052,20.7,0,23.4
2019-09-01,26.5,6.4,222,7.8,7.8,3.5,3.055,0.037,24.6,0.4,22.1
2019-09-02,26,6.2,229,8,10.2,3.5,3.44,0.055,19.8,5.5,21.1
2019-09-03,25.7,6.2,233,8.1,12.8,3.5,3.774,0.078,12.2,10.6,22.6
2019-09-04,25.6,6.2,249,8.2,12.1,3.4,3.901,0.077,10.9,6.1,24.4
2019-09-05,25.6,6.2,264,8.2,11.9,3.5,4.314,0.07,12.7,0.4,24.9
2019-09-06,,,,,,,,,,1.4,25.6
2019-09-07,,,,,,,,,,25.9,24.7
2019-09-08,,,,,,,,,,1.4,24.7
2019-09-09,,,,,,,,,,11.9,24.6
2019-09-10,26,6.3,189,7.9,17.8,3.8,3.813,0.16,12.7,,26.7
2019-09-11,27.5,6.7,203,7.8,11.3,4.2,4.183,0.133,30.2,0.3,26.7
2019-09-12,26.9,6.4,207,8,9.8,3.6,4.351,0.116,40.8,0,22.3
2019-09-13,27.9,7.1,201,7.7,10.4,4.3,4.23,0.126,49.7,,23.7
2019-09-14,28.3,7.9,198,7.5,8.9,4.8,3.905,0.096,71.4,,24
2019-09-15,,,,,,,,,,,24.9
2019-09-16,,,,,,,,,,,24.6
2019-09-17,28.3,8.4,212,7.9,7.8,4.1,3.667,0.061,35.8,,23.7
2019-09-18,27.2,7.8,223,8.5,9.4,4,,0.062,31.4,,22.2
2019-09-19,27.3,7.6,231,8.4,12.2,,3.055,0.08,31.4,,20.6
2019-09-20,,,,,,,,,,,20.6
2019-09-21,,,,,,,,,,49.7,17.9
2019-09-22,,,,,,,,,,52.2,18.4
2019-09-23,,,,,,,,,,0,19.4
2019-09-24,20.8,6.2,126,10,23.6,3.6,2.403,0.131,7.8,,19.3
2019-09-25,22,6.3,137,9.5,14.5,3.4,2.335,0.117,11,,19.7
2019-09-26,22.3,6.4,150,9.5,10.9,3.4,2.399,0.112,18,,21.8
2019-09-27,22.7,6.6,161,9.2,10.5,3.5,2.434,0.084,29.8,,23.3
2019-09-28,24.3,7.7,172,8.6,9.5,4.1,2.61,0.065,64.6,0,24.2
2019-09-29,25.6,8.7,178,8.1,9.4,4.5,2.615,0.05,87.8,,24.4
2019-09-30,25.4,8.9,186,8.2,9,4.2,2.415,0.032,70.8,,23.5
2019-10-01,25,8.3,193,8.3,9.3,3.3,2.398,0.026,49.3,52.3,20.7
2019-10-02,,,,,,,,,,88.1,20.8
2019-10-03,,,,,,,,,,0.9,22.1
2019-10-04,,,,,,,,,,0.2,22.4
2019-10-05,22.4,6.2,129,10.1,16.7,2.9,2.389,0.103,4.6,,18.4
2019-10-06,22.4,6.3,143,10.1,11.7,2.7,2.404,0.116,5.3,,19.2
2019-10-07,21.7,6.3,157,10.5,11.1,2.7,2.618,0.133,6.6,6.9,16.6
2019-10-08,21.3,6.4,166,10.7,9.8,2.8,2.623,0.099,7.6,0.5,17
2019-10-09,21.2,6.5,183,10.7,9.1,3.5,2.839,0.09,12,,15.2
2019-10-10,21,6.6,193,11.2,7.8,,2.977,0.06,18,,16.9
2019-10-11,21.3,6.9,203,11.6,6.1,,3.123,0.048,32.1,,19.6
2019-10-12,21,6.9,205,11.8,7.3,3.1,3.268,0.057,40.9,,20
2019-10-13,21.4,7.5,204,11.6,7.7,3.5,2.985,0.055,53.2,,18.2
2019-10-14,20.7,7.5,214,11.1,7.2,3.1,2.836,0.022,49.1,,15.2
2019-10-15,20.3,7.7,219,10.2,8.2,3.3,2.751,0.022,58.9,,14
2019-10-16,20.3,7.5,219,10.3,7.7,3.2,2.815,0.013,48.5,,15.5
2019-10-17,20.1,8.1,220,10.4,7.6,3.3,2.719,,52,0,15.6
2019-10-18,19.8,7.5,229,10.6,8.3,3.2,2.85,0.023,43.4,1,17.1
2019-10-19,19.9,7.4,232,10.6,8.4,3.1,2.866,0.023,35,0,17.3
2019-10-20,20.7,7.6,231,10.1,8,3.1,2.847,0.024,25.2,,17.2
2019-10-21,20.4,7.7,238,10.3,7.8,3.1,2.816,0.02,16.9,,17.5
2019-10-22,20.6,7.7,249,10.2,8.5,3,2.882,0.02,13.2,,18
2019-10-23,20,7.4,262,10.2,7.4,3,3.034,0.027,11.3,,17.7
