사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202209,경부선,병점,3601,12,8027,3457,26416,10254,54608,20844,45636,35029,29677,22282,23792,15942,23666,16918,24607,20132,21291,17854,22215,19174,24922,23364,32748,28789,34825,40939,34538,49833,20785,42325,13847,30798,12173,24275,8879,22317,2858,16071,27,7105,0,1,0,0,0,0,20221003
202209,경부선,서동탄,4,0,1075,15,4431,742,10560,1501,3737,1438,2640,791,1833,701,1840,1232,1525,1099,1337,1135,1337,1374,1643,1790,1665,2115,1909,2853,2367,4438,995,5842,870,2823,534,1763,481,2445,129,1440,5,1258,0,0,0,0,0,0,20221003
202209,경부선,서울역,8,3,51,478,119,3235,9980,5376,19748,5689,14512,4822,13957,3699,15876,2205,15901,3714,14778,3441,10427,3285,18812,3848,16949,4262,16751,6872,20091,8660,16648,4858,12155,3193,16141,2851,11869,2737,6514,630,973,37,5,0,0,0,0,0,20221003
202209,경부선,서정리,83,8,3770,4855,11042,9172,16877,14597,16447,19932,12625,10257,11156,7815,11075,7319,12580,9681,11316,10279,12099,9185,13551,10714,18473,15680,30244,18269,21753,16498,12410,18020,9948,13312,7424,10185,3763,9653,1576,7586,78,838,0,0,0,0,0,0,20221003
202209,경부선,석수,536,3,7946,2258,15611,6087,36842,11787,38245,16605,21363,10951,14406,8585,12408,6628,11996,7253,11620,8676,10486,8558,12298,11559,13824,13515,17027,21772,16679,32259,10255,24709,6293,14335,4851,14995,3337,12720,1193,7882,53,505,0,0,0,0,0,0,20221003
202209,경부선,성균관대,195,7,8159,1878,27265,6759,68852,9450,55025,26414,28246,17972,20272,14677,18597,13600,20339,15011,19922,18401,17212,16279,18967,19917,25518,25223,27545,38680,25777,58313,15301,48050,12414,30131,10948,25676,9446,22511,4304,16225,206,2367,0,0,0,0,0,0,20221003
202209,경부선,성환,111,0,2161,641,3650,2626,6834,12617,6603,22356,6344,26121,6429,10028,7366,6045,11322,9395,10788,9802,10219,5552,15340,6188,25794,7072,22212,8241,15885,8315,7048,6977,5696,6244,3277,5746,2405,4814,885,3612,71,1095,0,0,0,0,0,0,20221003
202209,경부선,세류,479,0,3568,873,7682,2435,14954,4180,10397,4179,5905,4338,4721,2717,4047,2856,3909,3235,3922,3280,3715,3390,4035,4098,5273,5177,7307,6731,5786,11561,3636,9076,2712,6169,2152,5790,1293,4372,454,2586,18,967,0,0,0,0,0,0,20221003
202209,경부선,세마,322,4,2053,815,5773,1965,10571,3945,9270,9707,6110,2873,4537,1882,3935,2409,4192,2324,4010,3057,3491,3167,4000,3125,5533,5926,6697,6920,8077,8637,3298,7993,2007,5092,1704,4713,1042,3967,455,2339,53,175,0,0,0,0,0,0,20221003
202209,경부선,송탄,135,1,5155,1137,8396,3450,13762,6718,12328,8594,9511,4355,7870,4204,7959,4204,7468,5611,7310,5598,6785,6222,7690,6967,9755,9587,10273,12004,10779,13202,6187,13860,4632,9381,3964,8574,2277,7686,989,6775,48,504,0,0,0,0,0,0,20221003
202209,경부선,수원,1915,46,19158,6154,34986,30594,73984,53514,70396,83363,48699,71703,42912,67143,48856,64434,54273,76605,56172,73097,58672,69707,71224,71622,93207,85869,95644,99380,98163,125984,78483,96379,80821,54818,62564,41520,52654,34130,20701,22267,627,6768,2,2,0,0,0,0,20221003
202209,경부선,신길,722,3,9854,1810,10772,5385,24137,18698,31185,27755,16994,10611,11195,6192,10048,6301,11718,7546,9861,7817,9547,7710,10371,9029,13496,11752,18619,16024,27415,21784,11275,15440,7579,10690,6492,11466,4946,9503,1815,6261,106,1324,1,0,0,0,0,0,20221003
202209,경부선,신도림,559,8,2390,732,4011,2718,10090,6900,11680,15005,6808,6540,4862,4819,4609,4388,4807,4472,4840,5018,4670,4784,5132,6138,6207,6970,8876,9705,14123,13529,5899,8466,4602,5122,5106,4326,3436,3987,1519,2626,62,966,0,0,0,0,0,0,20221003
202209,경부선,안양,393,4,14544,3644,32196,10852,87651,21308,76295,50921,43112,56728,31503,33842,31055,32998,38475,33012,36690,38230,33911,32361,42902,36287,56590,43101,57991,57748,41916,86234,26239,67140,24108,37315,24463,30961,20228,25205,8148,20157,379,1813,1,0,0,0,0,0,20221003
202209,경부선,영등포,4466,76,15651,6756,17636,22827,40199,58453,57415,125079,39461,88319,37311,70371,42304,75854,49114,77068,54780,85021,62811,73937,76570,74683,93899,75094,111531,90354,151120,111462,86167,70873,87923,37552,69526,30174,54383,24689,22345,14876,637,3219,0,0,0,0,0,0,20221003
202209,경부선,오산,760,4,7158,2582,14824,9463,26813,25455,26345,20862,19255,13559,17528,11410,17059,10995,17465,12873,15210,14416,15155,14423,16724,17962,22572,21908,26232,26574,27179,31688,16078,24998,12590,19245,8786,14989,5114,10355,2215,7873,114,689,0,0,0,0,0,0,20221003
202209,경부선,오산대,266,7,3009,1370,7271,2366,12945,4038,11112,11572,6371,5340,5365,5141,4802,4426,5274,4188,5613,4981,5223,4765,7640,3902,9332,6050,9665,8769,8933,12329,4169,9839,3256,5809,2734,5538,1863,4046,994,2798,59,257,0,0,0,0,0,0,20221003
202209,경부선,용산,464,10,3885,4963,5672,35679,21479,71861,32356,152103,35876,110590,32364,74961,47976,62294,45298,66325,56381,70107,52433,68921,83496,70158,94164,70196,120550,75153,151015,81448,89622,56659,91575,35715,83555,25490,57926,13012,25444,6425,854,1530,0,1,0,0,0,0,20221003
202209,경부선,의왕,120,0,6162,2465,12560,8717,28413,25058,28595,28289,13995,9298,10589,7867,10551,6965,11037,8116,10045,8874,10302,8740,11481,9761,15761,12994,25083,17651,23612,26980,10754,18782,7650,14198,5818,11501,4073,9814,1609,7323,59,1230,0,0,0,0,0,0,20221003
202209,경부선,직산,102,2,739,291,1468,1093,1961,3108,1963,3424,1559,1205,1372,896,1386,946,1251,1121,1223,1101,1058,994,1412,1001,1497,1408,3064,1803,3508,1935,1225,1926,824,1225,683,1164,314,973,165,786,18,175,0,0,0,0,0,0,20221003
202209,경부선,진위,45,0,1001,335,1503,2684,3142,8319,2889,8971,2100,2553,1568,1839,1596,1099,1882,1077,1896,1217,1866,1192,3272,1358,4179,1782,7500,2236,9805,2515,2903,2497,1953,1491,1332,1516,585,1271,230,865,10,42,0,0,0,0,0,0,20221003
202209,경부선,천안,1846,6,3399,753,5954,2999,12032,6808,11034,16196,13688,15718,10502,12598,12737,14429,13106,14458,13892,13889,16201,12316,21210,14125,22734,14049,20347,19190,18682,20636,12184,13485,9492,10370,6354,7283,4073,5706,2123,3854,5,2320,0,0,0,0,0,0,20221003
202209,경부선,평택,259,2,7393,2767,14071,9015,30061,16455,30268,28580,26557,23155,23126,17287,21722,21500,22847,23175,22834,23346,22537,25600,25674,26802,29616,33377,34948,41335,31998,41852,23229,28650,22988,21989,15322,17389,11774,13539,6352,7664,129,2673,0,0,0,0,0,0,20221003
202209,경부선,평택지제,38,1,2215,7341,4174,10886,10823,12749,9159,7883,6103,4615,5114,2999,4680,3913,5966,3894,4342,3862,4938,4324,7184,5018,8109,6218,13079,8134,10800,9582,9935,7673,5493,5903,5615,5168,3883,4453,1426,2816,23,420,0,0,0,0,0,0,20221003
202209,경부선,화서,467,46,7739,2355,21903,5322,44244,6052,34948,10858,15574,5921,11907,5986,10781,6348,10067,6642,9205,8489,8093,8332,8911,9642,11868,13638,11738,21624,10344,34478,6001,29911,4408,16690,3712,12457,3246,12112,1058,7890,45,1299,0,0,0,0,0,0,20221003
202209,경원선,가능,632,5,7720,1817,11294,4005,24792,7368,22426,14303,12881,8853,12152,6263,11095,7643,11346,7401,9732,8453,9065,7047,9082,9696,11424,11934,12963,16101,9854,20499,6274,18018,4613,12618,4049,8478,2903,8100,1161,5761,114,2200,0,0,0,0,0,0,20221003
202209,경원선,광운대,2283,14,5944,1052,12431,2122,29959,5804,26719,21072,14896,10669,11410,11649,11693,15862,11894,10118,12256,12092,13598,12837,14021,11101,15948,15318,18165,17173,15429,25199,7820,19707,6867,12457,6354,11589,5581,9294,2652,9650,184,4357,0,33,0,0,0,0,20221003
202209,경원선,녹양,365,10,5070,967,8532,2635,18394,5572,15064,8880,9595,4701,8433,3787,7865,5134,7714,4823,6735,5416,5974,5002,6572,6920,7094,8530,7837,11545,8377,13807,4199,12441,2929,8612,2316,6268,1497,6152,597,4265,51,1697,0,0,0,0,0,0,20221003
202209,경원선,녹천,1257,45,4106,638,7595,1360,22151,4630,19549,5376,11193,2882,7736,3165,7164,3303,7708,4403,6092,4209,5511,4604,5295,5920,7424,7426,5641,9471,4942,14855,3040,12104,2012,7392,1743,6624,1594,5486,455,4172,45,882,0,0,0,0,0,0,20221003
202209,경원선,덕계,32,1,2666,973,9243,5917,14470,4078,13374,5925,6894,3434,5316,2146,5155,2626,4602,2965,4420,3387,4217,3128,5263,4253,7240,5114,6573,8623,5690,9791,2303,9876,1583,4971,1032,5228,750,3674,347,2824,25,803,0,0,0,0,0,0,20221003
202209,경원선,덕정,2,0,3734,1804,8505,6504,18200,10164,18390,18466,11006,10773,9077,6238,9909,6962,10152,8829,10408,7514,9208,5950,11498,7886,13243,9000,16150,13791,13882,13910,5579,15234,4243,8708,3310,8430,2473,6579,1268,4660,175,1372,0,0,0,0,0,0,20221003
202209,경원선,도봉,457,28,7260,1237,9652,3466,19861,4109,17930,9585,12787,8025,10744,7136,10236,6586,9268,8251,9379,8158,9439,8899,9497,10198,9557,11947,10088,14135,10208,16445,4939,14838,3132,9067,2412,7028,1896,6987,934,4045,114,1495,0,0,0,0,0,0,20221003
202209,경원선,도봉산,263,0,6201,1271,9346,3050,21249,5040,21005,8628,14520,12796,12147,15228,12075,13160,13955,14442,16358,11080,18867,9636,19488,9667,20618,9987,18596,9549,15195,10092,9111,8617,5079,5404,3523,4360,2149,4299,975,2962,104,1245,0,0,0,0,0,0,20221003
202209,경원선,동두천,45,1,1034,875,3070,3905,5786,7398,6241,7036,4775,6710,4517,4598,3827,4279,3733,3273,4473,4712,4561,3624,6668,4311,5833,4064,5919,4520,5634,5680,2586,4483,1510,3950,805,3012,544,1952,316,1961,1,523,0,0,0,0,0,0,20221003
202209,경원선,동두천중앙,89,1,2640,783,5333,2228,8578,4261,8937,10288,6588,4591,5977,3926,5618,5007,5941,4208,6026,5078,5268,4547,5815,5401,5582,5504,6748,6847,6956,6542,3140,6813,2111,4795,1483,3681,878,3427,445,2417,8,785,0,0,0,0,0,0,20221003
202209,경원선,망월사,549,7,7368,1109,13154,3722,27704,5077,27270,20631,17235,15971,13601,9590,14836,16690,14346,12855,15005,11219,15335,13623,14563,12386,16493,15324,20711,19645,12279,25306,6617,23976,5443,14036,4483,11492,3722,10759,1601,7278,287,2746,0,0,0,0,0,0,20221003
202209,경원선,방학,869,8,11224,1606,15709,4437,33998,9305,31009,19672,20726,10810,16785,10482,16116,10103,16558,12253,14506,12057,13072,14030,13829,16866,14784,20669,15231,23752,17391,29266,9265,26657,6531,14756,5759,12258,4152,11580,1764,6871,233,2667,0,0,0,0,0,0,20221003
202209,경원선,보산,53,0,1880,491,2075,1229,4482,2992,4191,2879,3521,1892,2966,1571,2809,1710,2948,1773,2860,2220,2814,2347,3371,2670,3923,3103,4678,3860,3442,3965,2175,4715,1395,3501,1057,2462,544,2021,216,1677,9,513,0,0,0,0,0,0,20221003
202209,경원선,서빙고,46,0,955,685,2154,2838,3548,4494,3690,8805,3535,4026,3169,2852,2651,2430,3001,2387,3177,3346,3099,3033,4116,4014,5570,3713,7755,3602,7364,4374,3250,3407,2679,2002,2806,1767,1648,1526,445,1011,12,279,0,0,0,0,0,0,20221003
202209,경원선,석계,1311,29,5980,1558,11356,3491,24918,5957,28008,9663,18827,8137,15198,7479,14146,9679,14074,9858,13054,11187,11920,12387,12357,16100,12774,20960,13354,25052,12052,37754,8389,26197,6299,16704,6235,15210,5221,12456,2598,8484,161,2080,0,25,0,0,0,0,20221003
202209,경원선,소요산,127,1,682,756,1178,1670,3612,3027,5149,4333,5393,4427,4145,9548,4782,10396,6418,14188,8290,8816,12182,7039,14369,5185,14595,4502,10486,4031,6223,3139,2770,2407,1553,2060,901,1068,376,776,142,1021,3,649,0,0,0,0,0,0,20221003
202209,경원선,신이문,1399,10,8534,1416,14358,2801,35675,4301,38718,8060,20920,5081,15014,5747,13009,6725,12518,8174,12293,9199,10338,9763,9939,13876,10072,17211,10084,20476,9142,30788,5864,23874,3729,15114,2860,12614,2064,12209,877,7752,46,1495,0,8,0,0,0,0,20221003
202209,경원선,양주,1711,15,4811,2210,11127,6775,29855,12313,26293,12278,18444,9522,15612,8657,14182,9592,13587,10340,13307,9834,12310,9535,12950,12261,15435,14796,16415,20061,15654,24046,8039,19641,4685,14178,3457,11541,2167,10869,806,6617,38,3028,0,0,0,0,0,0,20221003
202209,경원선,옥수,1,0,0,31,17,98,43,55,92,311,27,22,40,183,11,203,13,78,11,11,25,5,12,13,444,54,443,92,46,26,467,23,44,15,50,11,16,9,15,1,6,0,0,0,0,0,0,0,20221003
202209,경원선,왕십리(성동구청),856,6,5659,1178,8556,6007,25413,12470,40024,23804,26159,22093,16645,19771,16185,19721,20094,22931,22448,24617,22553,24490,25191,27344,31876,32119,35023,44834,31848,65393,24703,46007,23865,27903,26133,22404,24426,22192,11674,12589,1169,4455,1,10,0,0,0,0,20221003
202209,경원선,외대앞,556,17,4779,2378,7637,5231,18985,4783,23048,28608,14532,10753,11880,17867,12750,16190,14652,15128,15966,11413,16606,15555,17925,12743,22167,15425,26300,18773,19959,25769,12612,19440,10230,13236,11043,12895,9297,13625,4440,10301,144,2315,1,12,0,0,0,0,20221003
202209,경원선,월계,1051,16,5391,1025,10145,2490,25314,7370,24059,13678,14917,15293,11914,9195,11659,6764,13019,8236,11954,12480,11252,8776,12849,10099,17033,13271,14584,15435,10970,23239,6005,18720,4691,9930,4083,9649,4097,7662,1370,6068,82,1245,0,0,0,0,0,0,20221003
202209,경원선,응봉,127,3,1304,277,3019,1132,7366,1841,8186,2183,5132,1510,3664,1398,3188,1484,2963,1779,2541,2184,2413,2555,2543,2654,3217,3726,2951,4590,3070,5515,1672,4833,1200,2817,965,2461,836,2592,316,1493,18,391,0,0,0,0,0,0,20221003
202209,경원선,의정부,2453,16,10409,2565,24837,7322,49510,13707,45687,36202,27610,35369,24509,26662,26685,29883,28834,32576,29625,35219,31338,32744,33887,32402,37158,39178,41457,45531,44283,59997,28404,53508,25961,30487,18613,24549,14959,20614,6915,14474,686,7453,0,0,0,0,0,0,20221003
202209,경원선,이촌(국립중앙박물관),98,0,1022,648,3355,2686,9216,4454,9748,8062,7819,4972,6479,3607,5969,3709,6199,3717,6209,4321,5859,4211,6580,4903,8261,5723,9807,6612,9516,8356,5869,6146,4676,4144,4307,3696,3190,4078,1230,2394,98,659,0,0,0,0,0,0,20221003
202209,경원선,지행,125,4,5015,1001,10995,2677,22473,6339,23228,13484,14949,8112,12252,5763,11728,6939,10283,7734,10895,10452,9764,8902,9477,11892,10512,13723,11428,19813,13015,19208,7531,21332,6085,13280,4815,10611,3758,10240,2049,6907,151,2507,0,0,0,0,0,0,20221003
202209,경원선,창동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20221003
202209,경원선,청량리(서울시립대입구),1194,8,5944,1980,7524,11958,27997,17193,42916,26713,24080,32722,29725,34456,24280,33534,28938,30827,36151,32013,29388,34670,37393,36228,36503,35217,33992,33790,40465,51225,24539,33474,26806,18993,21506,20468,11064,12259,5812,7163,158,3283,0,3,0,0,0,0,20221003
202209,경원선,한남,163,0,1956,661,2707,4661,4734,10362,5648,13436,4834,10793,4662,5727,5065,4603,5432,4850,4801,5354,5493,4534,7222,4472,8696,6158,13768,7070,13514,7601,6789,6385,4956,3099,5164,3291,5002,2497,1954,1483,146,379,0,0,0,0,0,0,20221003
202209,경원선,회룡,1302,19,14712,1899,26569,5145,56361,8608,46832,12291,29639,11071,25380,11063,22679,12621,20953,15170,18883,15728,16304,17150,15459,21071,14847,27825,14509,34749,12580,43817,8044,42185,5857,24159,5062,19711,3518,17046,1511,10788,219,4540,0,0,0,0,0,0,20221003
202209,경의선,가좌,0,0,3192,201,7572,2349,22241,4588,25763,10739,11698,9503,8824,6649,8227,6142,10067,6131,7497,8234,7376,7543,8026,8320,9287,11280,9408,13374,9339,19884,5735,15228,4036,8525,3450,6154,2934,6469,1051,5106,18,574,0,0,0,0,0,0,20221003
202209,경의선,강매,2,0,2044,303,6054,923,18654,1310,17495,3642,8367,1427,5400,1545,4569,1731,4093,1803,3337,2459,3003,2798,2838,3619,3392,5229,3073,6649,3623,11750,1405,11074,903,6262,791,5695,501,5492,269,3330,4,1363,0,1,0,0,0,0,20221003
202209,경의선,검암,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20221003
202209,경의선,계양,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20221003
202209,경의선,곡산,0,0,259,106,1081,541,1883,1371,1508,2459,1012,970,822,717,682,758,717,839,777,701,1038,737,975,814,1105,947,1650,1242,2157,1783,634,1332,380,837,321,619,193,632,97,415,8,23,1,0,0,0,0,0,20221003
202209,경의선,공덕,9,0,660,120,1892,1934,4610,7483,5705,19600,3895,8155,3580,3255,4185,3472,4674,3610,4764,3228,4614,3509,4950,3524,6173,4306,10256,5850,16592,7703,7010,4777,5938,2857,5985,3027,5486,2558,2688,1763,148,259,0,2,0,0,0,0,20221003
202209,경의선,금릉,111,1,2736,236,10318,2206,19100,5729,15535,11232,9214,5271,7678,4360,7771,4215,6996,5091,6772,5038,6316,6558,6525,7371,8047,9207,10153,13373,11318,14913,5496,14892,4075,8029,3732,7773,2657,7217,667,5577,77,1720,0,7,0,0,0,0,20221003
202209,경의선,금촌,126,0,3398,296,9889,4310,20086,9947,18642,15370,12378,8432,10527,7805,10998,6776,11421,9726,10562,9090,9861,9565,10457,10149,12251,12195,14710,16905,16764,18305,8493,15716,6139,11207,4906,9879,3202,8082,811,6171,143,1851,0,7,0,0,0,0,20221003
202209,경의선,능곡,3,0,3130,405,7374,2606,16386,2853,16248,6143,9187,3644,6595,3132,5883,3463,5331,3816,5174,4002,4603,4401,4592,5047,5466,7123,6259,8434,5666,11915,3320,9998,2061,6269,1724,6076,1142,5666,480,3615,46,2964,0,5,0,0,0,0,20221003
202209,경의선,디지털미디어시티,8,0,1070,302,3002,1339,11479,1934,11241,4521,6084,2993,4203,2141,3842,2303,3856,2444,3578,2954,3474,2833,3621,3080,4873,4295,5413,6303,5211,9624,3058,7275,1964,4628,1688,3656,1311,4289,683,2854,52,407,0,1,0,0,0,0,20221003
202209,경의선,문산,971,2,3139,16,8164,3024,15927,7292,14892,15061,10721,6295,8623,7032,8529,7541,9057,7988,9019,7982,9163,7136,9712,8923,11024,9823,13433,11816,12452,13982,6321,13586,4436,9600,3347,7365,2084,7334,113,5119,3,2595,0,8,0,0,0,0,20221003
202209,경의선,백마,1,0,4401,752,14604,2737,36371,6207,26427,11609,14729,5959,10880,4621,10590,4361,9976,6026,8386,7503,7227,7351,8882,8820,9698,10236,10199,14764,10781,26454,4959,24937,3578,13257,3433,12356,3260,10527,922,10264,62,594,0,12,0,0,0,0,20221003
202209,경의선,서강대,2,0,559,106,1402,1477,3651,3106,4045,9229,3325,6850,2740,4995,2657,3831,3142,3464,3820,4067,3872,3333,3864,3142,5683,3873,6746,4232,6664,5259,4052,3578,3654,2271,4018,2556,3716,1923,1585,1374,5,158,0,0,0,0,0,0,20221003
202209,경의선,서울역,1,0,726,13,1114,7380,3016,25571,3247,39446,2729,20317,1904,7628,2195,6050,3144,4265,3941,6854,4167,3060,6668,3326,8961,3806,17642,5548,30809,6331,11249,3496,6085,1941,6844,2318,1150,223,2765,1337,12,109,0,2,0,0,0,0,20221003
202209,경의선,수색,2,0,929,743,1836,6811,3287,5957,4416,17923,3348,8746,2578,3735,2578,2303,2760,2397,2728,3156,2910,2422,3744,2635,6293,3247,10508,4269,13057,3701,5772,3033,2930,2100,2215,1460,1635,1532,688,1098,7,186,0,0,0,0,0,0,20221003
202209,경의선,신촌,0,0,250,16,320,1036,806,4452,563,5835,795,4749,697,2686,785,1503,1034,1524,990,2252,1034,1170,1580,899,2452,985,4270,1601,4210,2173,2478,1452,1233,771,1592,387,1128,204,547,510,6,63,0,4,0,0,0,0,20221003
202209,경의선,야당,51,2,4520,328,16745,2683,31560,5562,29172,9031,14162,6712,11702,5821,10662,6885,10880,7863,9618,8668,9241,9739,9865,12712,11737,15553,12550,25824,11337,33032,8173,29929,7841,15489,8977,13586,8162,11033,4137,8526,778,2514,8,7,0,0,0,0,20221003
202209,경의선,운정,56,0,4463,393,18642,4815,31496,7062,28954,11095,15168,6054,11170,4810,9374,5511,9150,5928,8629,6058,7255,7028,8212,9334,9959,12925,11935,17955,11623,23228,5645,21947,3740,12180,3180,11046,2635,9004,687,6940,75,1686,0,7,0,0,0,0,20221003
202209,경의선,월롱,68,0,489,39,1013,7872,2184,11150,2185,13066,2141,4579,2047,2809,2595,2010,4051,3402,3822,2399,3229,2008,6161,2010,8745,2395,12164,3169,15858,3199,6392,3076,3993,3273,2490,3310,1275,3042,118,2469,6,865,0,1,0,0,0,0,20221003
202209,경의선,일산,21,0,7341,866,22954,3268,47626,7233,33756,15873,21275,7250,15038,6808,13863,8329,13530,8636,11848,10841,10701,11446,11354,12712,14115,16707,14378,22610,12454,34853,6986,34884,4933,16206,4264,17254,3789,13655,1265,9704,128,3272,1,12,0,0,0,0,20221003
202209,경의선,임진강,0,0,0,0,0,0,0,0,0,0,16,209,45,565,11,5,202,11,8,9,16,7,317,240,199,20,597,87,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20221003
202209,경의선,탄현,77,2,5833,569,21220,3114,38461,5960,29390,9614,16009,5822,12066,4553,11398,5491,10612,6383,9497,6581,8315,8949,9603,9865,10257,12291,10588,19402,10988,29595,6157,30656,4842,15121,4071,14373,3143,10407,1253,8549,152,2698,0,15,0,0,0,0,20221003
202209,경의선,파주,97,1,584,6,1546,712,2525,2553,2748,5500,1839,3709,1691,2066,1829,1156,2857,1541,2062,1632,1944,904,3105,1164,4846,1196,6232,1328,4151,1515,1699,1634,972,1345,817,1035,354,937,55,754,1,296,0,0,0,0,0,0,20221003
202209,경의선,풍산,33,0,3857,426,10626,1813,23753,4326,20502,8136,12721,5578,8883,4945,8478,5920,8003,6195,7632,7058,7666,6459,8475,7111,8895,9722,9197,12747,8579,20088,4998,16073,4387,11200,4072,9855,2715,7533,974,7333,72,709,0,10,0,0,0,0,20221003
202209,경의선,행신,3,1,3898,1521,13126,4982,41191,6407,34434,10176,16610,7635,12195,5739,11954,7175,11778,8034,9517,9929,8138,8870,7706,10439,11122,15869,15095,20299,10308,38107,7501,28721,8364,14230,5630,12907,5955,12096,2671,7387,118,3123,1,2,0,0,0,0,20221003
202209,경의선,홍대입구,5,0,345,99,823,705,1441,2216,1796,6840,1541,5789,1306,4017,1318,3765,1842,4353,2159,4691,2645,4320,3299,4268,3921,5281,6076,5324,6816,7332,4905,4702,4584,2567,5178,2218,5508,1928,2506,1485,47,162,0,0,0,0,0,0,20221003
202209,경의선,화전,0,0,557,413,1764,1766,4048,2536,4863,9936,3330,10588,3478,10838,4445,3912,4538,3652,4969,5258,6477,3628,5640,2790,10665,3374,9163,3762,7634,4214,3714,3893,2246,2297,2473,2032,2194,2322,2397,1602,86,552,2,2,0,0,0,0,20221003
202209,경의선,효창공원앞,4,1,630,219,1876,1919,5340,5132,7799,17694,5264,9661,3304,3963,3177,3728,3445,3614,3960,3610,3962,3604,4446,3697,6404,4686,7975,5522,13792,7742,5483,6071,3543,3852,3335,3822,2585,3386,1102,2708,42,336,0,0,0,0,0,0,20221003
202209,경인선,간석,368,6,5585,1300,10527,2314,23421,4480,19716,9107,11721,5561,9139,5018,8569,5540,8984,5949,8085,6878,7409,7489,8313,8972,9309,10884,9091,13732,9575,18379,5365,17438,3824,10208,3622,8158,2724,7811,1273,5578,127,1506,2,17,0,0,0,0,20221003
202209,경인선,개봉,1530,6,16656,4870,35877,10249,89957,14361,86223,22731,50916,19344,35572,16062,31639,18466,31533,23180,29153,22944,25359,26849,25909,32479,28488,43364,30390,56772,29389,82404,17521,62839,13412,38275,10749,35653,7913,30813,3178,18529,50,1200,0,0,0,0,0,0,20221003
202209,경인선,구일,329,12,4132,1372,9738,3741,26664,8297,24237,14721,13141,14292,9851,7016,9313,6064,10107,9401,8828,13875,8727,10365,12192,12503,17110,17447,18761,22066,13113,33576,7120,21195,10705,11368,13074,10476,12567,8588,2005,5839,20,291,0,0,0,0,0,0,20221003
202209,경인선,도원,593,6,2199,1281,3736,2092,8222,6280,7060,19719,4679,3951,4600,4341,4620,3238,4887,3567,4489,3802,4539,3935,7217,4388,11420,5522,9481,5992,7977,7766,3136,6866,2390,3819,3380,3381,1186,2979,347,2205,23,1079,0,6,0,0,0,0,20221003
202209,경인선,도화,334,3,4054,784,7018,1623,16828,4430,14131,6562,8614,3548,6945,3840,6433,4122,6357,4949,6226,4882,5510,5415,5693,6375,6655,8542,7110,9905,6935,11429,3451,10868,2580,6345,2055,5112,1451,4933,608,4050,17,1460,0,9,0,0,0,0,20221003
202209,경인선,동암,747,13,18851,3537,32545,8006,61577,12762,56593,16835,33871,13996,26452,13774,23544,15745,24346,17103,21931,19158,19899,18663,19776,23883,22294,31663,24203,42483,22984,58116,14647,51656,11407,32055,9850,29430,7526,25703,3646,16838,256,3942,0,26,0,0,0,0,20221003
202209,경인선,동인천,1628,20,6852,2581,16004,10299,38353,22988,31404,33412,20328,17582,18840,19616,18489,21988,22126,19437,21416,21610,21354,20252,26780,19926,29689,23136,36082,27025,41872,32739,17819,31772,12400,18546,10072,14799,6654,13924,2377,9148,16,3197,0,22,0,0,0,0,20221003
202209,경인선,백운,167,4,7550,2047,13128,4198,28429,4471,25135,8791,15101,5805,12196,6057,11372,6851,11045,8230,9906,8634,8508,8669,9104,11002,11045,14365,11053,17472,9224,22951,4958,22293,4263,12208,3866,11243,2316,10511,1272,7141,98,1485,0,7,0,0,0,0,20221003
202209,경인선,부개,1938,5,9255,1977,16254,4094,39888,5822,32871,10558,19302,6716,14318,5897,13169,7580,13462,8604,12398,9364,10331,10480,10577,12233,12663,17233,11886,22207,11370,28266,6773,25718,4351,14888,3657,14254,2647,11926,1351,9011,90,1387,0,6,0,0,0,0,20221003
