date,WT,pH,EC,DO,TOC,TN,TP,Chla,pct,Temp
2013-12-24,6.5,6.6,401,7.1,3.1,,,10.4,,1.7
2013-12-25,6.5,6.6,407,7.2,4.3,6.089,0.053,10.7,,0.8
2013-12-26,6,6.7,412,6.3,3.8,5.987,0.078,9.6,0.3,1.6
2013-12-27,5.9,6.7,436,5.6,3.9,6.132,0.114,10.8,0,-0.5
2013-12-28,5.8,6.7,428,6.4,4.2,6.155,0.101,12,0,-1.5
2013-12-29,5.7,6.7,411,7.4,3.6,6.264,0.075,10.9,1.8,-1.3
2013-12-30,5.6,6.7,404,7.9,3.4,6.247,0.063,10.5,,3.2
2013-12-31,5.7,6.7,410,8.1,3.7,6.332,0.061,10.9,,4.9
2014-01-01,6.1,6.7,419,8.1,3.6,6.491,0.059,11.5,,5.2
2014-01-02,6.4,6.7,411,8.7,3.7,6.272,0.056,13.6,,4.3
2014-01-03,6.5,6.7,394,9.5,3.8,6.018,0.052,16.7,,4.5
2014-01-04,6,6.8,374,10.9,4.1,5.532,0.052,21.2,,2.4
2014-01-05,6.3,6.8,400,10.1,4.1,5.973,0.059,22.1,,1.2
2014-01-06,6.8,6.7,427,9.4,4.2,6.63,0.053,17.9,,2.3
2014-01-07,6.8,6.7,426,8.5,3.6,6.507,0.047,17.4,,3.8
2014-01-08,6.8,6.7,424,7.5,3.3,6.504,0.048,17.2,1.5,2.9
2014-01-09,6.1,6.8,423,7.7,3.1,6.314,0.051,15.3,,-3.4
2014-01-10,5.7,6.8,418,8.8,3.3,6,0.049,16.2,0,-1.9
2014-01-11,5.7,6.9,414,9.7,3.3,5.79,0.051,19.4,,1.1
2014-01-12,5.6,6.9,415,9.7,3.1,5.897,0.054,18.4,,0.7
2014-01-13,5.3,6.8,427,9.3,3.1,6.013,0.05,14.7,,-2.5
2014-01-14,5,6.9,439,10.3,3.2,,,20.7,,-1.3
2014-01-15,4.9,6.9,459,10.7,3.3,,,24.6,,-0.6
2014-01-16,4.9,6.9,459,11.3,3.5,,0.059,23.9,,0.4
2014-01-17,5.2,6.9,463,11.2,3.6,6.597,0.06,21,,1.7
2014-01-18,5.3,6.9,467,11.2,4.2,6.8,0.073,22.8,0,0.8
2014-01-19,5.4,6.9,466,11.7,3.9,6.791,0.081,,,0.2
2014-01-20,5.6,6.9,465,11.1,3.5,7.034,0.076,20.3,1.6,2.2
2014-01-21,5.3,6.9,464,10.3,3.6,7.082,0.074,17.3,2.3,-2.3
2014-01-22,5.4,6.9,457,9.7,3.7,7.186,,13.4,,-1.2
2014-01-23,5.8,6.9,463,9.7,4.3,7.397,0.077,12.5,,0.4
2014-01-24,6.1,6.9,469,9.6,4.4,7.296,0.081,13.4,,6.8
2014-01-25,6.7,6.8,471,9,4.1,7.337,0.086,13.8,4.5,9.1
2014-01-26,6.6,6.9,461,9.2,4.3,7.221,0.101,16.5,,1.8
2014-01-27,6.6,6.9,462,9.3,4.8,7.88,0.094,17.2,,2.7
2014-01-28,6.8,6.9,472,9.8,4.7,8.444,0.105,20,,3.7
2014-01-29,7.3,6.9,481,10.1,4.7,8.369,0.116,22.3,1.5,5.5
2014-01-30,8,6.9,489,8.7,,8.652,0.107,18.4,1.5,6.9
2014-01-31,8.3,6.9,483,8.5,,8.355,0.12,19.4,,6.3
2014-02-01,8.8,6.9,476,7.8,,8.117,0.141,24.1,1.5,12
2014-02-02,9.2,6.9,470,7.2,,7.921,0.141,24.9,,10.9
2014-02-03,8.7,6.9,464,7.3,6,7.835,0.141,24.9,,2.8
2014-02-04,,,,,,,,,,-4.2
2014-02-05,,,,,,,,,,-2.1
2014-02-06,,,,,,,,,0,1.8
2014-02-07,,,,,,,,,0.1,4.7
2014-02-08,7.3,6.8,502,7.4,5.5,,0.087,37.5,2,2.7
2014-02-09,6.9,6.8,499,7.2,5.7,,0.081,35.9,0,0.2
2014-02-10,6.5,6.8,496,8.1,6.2,,0.075,37.3,0,1.4
2014-02-11,7,6.8,494,8.4,5.7,,0.06,32.2,,3.1
2014-02-12,6.9,6.8,482,8.5,5.7,,0.051,29,,3.4
2014-02-13,7.3,6.8,482,8,5.7,9.872,0.079,28.5,,3.7
2014-02-14,7.4,6.8,493,8,5.2,9.996,0.088,31.7,,3.6
2014-02-15,7.5,6.8,497,8.5,5.2,9.719,0.098,38,,3.3
2014-02-16,8.1,6.8,500,9.3,6,9.802,0.102,43.1,,5.4
2014-02-17,8.3,6.8,504,8.8,5.6,9.92,0.097,43.8,2,5.7
2014-02-18,8.2,6.8,506,7.9,5,10.07,0.093,36,,3.8
2014-02-19,8.2,6.8,507,8.1,5.2,10.073,0.09,34.3,,3.2
2014-02-20,8.4,6.7,514,8.1,5.6,10.091,0.086,31.5,,2.4
2014-02-21,8.5,6.8,514,7.9,5.4,9.65,0.081,29.6,,1.8
2014-02-22,8.6,6.8,515,7.7,5.5,8.258,0.091,29.9,,3.6
2014-02-23,9,6.8,511,8.1,5.3,7.936,0.089,31.4,,5.3
2014-02-24,9.2,6.8,507,8.5,5.4,7.814,0.097,34.6,,6.6
2014-02-25,10.1,6.8,498,8.4,5.4,7.683,,32.2,,8.9
2014-02-26,9.7,6.8,495,8.2,4.9,7.435,0.082,31.2,3,8.2
2014-02-27,9.8,6.8,502,7.3,4.9,7.502,0.082,30.4,,8.4
2014-02-28,10.4,6.8,511,8.1,5.7,7.758,0.086,45.8,,8
2014-03-01,10.3,6.7,518,7.1,5.7,7.862,0.076,39.1,7,6.5
2014-03-02,10.1,6.7,508,5.8,5.3,7.647,0.08,29.2,,5.7
2014-03-03,10.8,6.7,515,5,5.4,7.941,0.084,25.2,,6.7
2014-03-04,10.7,6.7,519,4.6,5.3,8.032,0.119,32.5,,6.6
2014-03-05,10,6.7,519,4.3,5.3,8.012,0.142,29.4,,3.5
2014-03-06,9.7,6.8,519,4.5,5.6,7.854,0.154,34.3,,2
2014-03-07,9.6,6.8,515,5.2,5.5,8.048,0.171,43.6,,2.7
2014-03-08,9.5,6.8,511,5.8,6.1,8.153,0.205,54.1,,2.9
2014-03-09,9.4,6.8,506,6.6,6.4,8.097,0.234,69.9,0.5,2.7
2014-03-10,9.2,6.9,500,7.8,,7.923,0.244,79.4,,2.8
2014-03-11,9.7,6.9,498,9.6,,7.756,0.216,85.4,,5.8
2014-03-12,9.5,6.9,501,8.6,,7.943,0.169,68.5,30.5,8.4
2014-03-13,9.8,6.7,491,4.7,,8.425,0.148,19.3,7,5.3
2014-03-14,10.1,6.7,455,3.6,,7.256,0.146,15.4,1,4.2
2014-03-15,10.2,6.7,391,1.4,,6.273,0.257,19,,7.5
2014-03-16,10.5,6.7,330,1.2,,4.627,0.263,21.2,,11.7
2014-03-17,11.2,6.7,325,3.1,,3.936,0.222,35.4,1.5,13.3
2014-03-18,11.7,6.7,336,4.2,,3.966,0.203,47,0.2,12.6
2014-03-19,12.5,6.7,369,6.1,,4.604,0.18,61.8,,10.8
2014-03-20,12.1,6.7,365,6.1,,4.543,0.156,53.3,,7.2
2014-03-21,12,6.8,386,6.9,,4.753,0.152,63.9,,6.2
2014-03-22,12.8,6.8,408,9,,5.131,0.15,79.4,,8.5
2014-03-23,13.3,6.9,414,9.1,,4.986,0.139,72.2,,10.4
2014-03-24,13.5,6.8,428,8.6,,5.378,0.134,68.9,0,11.8
2014-03-25,13.8,6.8,459,6,,,0.13,62.2,21,13.9
2014-03-26,14.5,6.7,469,3,,7.295,0.192,36.9,19,13.8
2014-03-27,15.1,6.7,359,0.6,,6.02,0.285,14.3,,14
2014-03-28,16,6.6,,1.1,,3.962,0.239,9.8,,16.7
2014-03-29,15.5,6.6,305,2.1,,3.439,0.191,20,13,15.4
2014-03-30,15.9,6.6,331,2,,4.219,0.185,21.4,1,13.9
2014-03-31,16.3,6.7,352,1.5,,4.42,0.178,15.3,,13.4
2014-04-01,17,6.7,336,1.6,,4.244,0.214,18.9,,15.2
2014-04-02,17.8,6.7,329,2.5,,3.923,0.196,22.9,,15.5
2014-04-03,17.4,6.7,330,3.4,,3.828,0.158,26.8,,11.9
2014-04-04,16.3,6.7,331,3.1,,3.923,0.153,29.8,,8
2014-04-05,15.8,6.7,344,2.6,,3.948,0.151,28.3,,7.1
2014-04-06,15.3,6.7,355,3,,3.925,0.141,31.1,,8.3
2014-04-07,15.7,6.7,373,4.6,,4.355,0.125,54.1,,11
2014-04-08,16.8,7.2,381,10,,5.378,0.153,139.3,,13.2
2014-04-09,17.1,7,397,9.1,,5.998,0.128,76.2,,13.4
2014-04-10,17.4,7.2,409,9.5,,6.169,0.135,104.1,,14.7
2014-04-11,17.6,6.8,419,7.3,,5.789,0.103,72.6,,15.8
2014-04-12,17.6,6.9,426,9.2,,6.288,0.131,126.9,0,16.5
2014-04-13,17.2,6.6,426,5,,5.871,0.101,59.4,9.5,13.9
2014-04-14,18,6.7,428,6.3,,5.841,0.12,100.5,,15
2014-04-15,18.8,6.8,437,7,,5.695,0.115,114.7,,15.8
2014-04-16,19.4,6.8,438,6.7,,5.73,0.112,81.3,,17.3
2014-04-17,18.2,6.7,435,3.7,,5.277,0.098,51.9,14.5,12.4
2014-04-18,17.7,6.6,422,2.4,,4.967,0.131,46.5,2,13.9
2014-04-19,17.6,6.6,429,1.3,,5.052,0.122,24.6,,14.5
2014-04-20,18.4,6.6,428,1.6,,4.945,0.113,29.2,,15.2
2014-04-21,19.1,6.6,426,4.1,,4.823,0.113,57.3,,16.5
2014-04-22,19,6.6,391,6.5,,4.344,0.169,91.8,,17
2014-04-23,19.4,6.8,378,7.9,,3.927,0.137,64.7,,16.8
2014-04-24,20.2,6.9,379,8.4,,3.743,0.108,47.6,,18.6
2014-04-25,20.5,7,387,8.6,,3.668,0.097,71.1,,18.4
2014-04-26,19.6,6.7,395,5,,3.536,0.075,33.3,0,18
2014-04-27,18.7,6.7,403,2.3,,3.703,0.08,20.6,15,15.7
2014-04-28,18.4,6.7,422,0.9,,4.376,0.101,17.5,11.5,15
2014-04-29,18.3,6.7,428,1.1,,6.172,0.128,16,10,14.2
2014-04-30,18.4,6.7,406,1.1,,5.945,0.143,36.8,,14.9
2014-05-01,19,6.6,325,1.6,,3.825,0.159,98.2,,16.2
2014-05-02,19.5,6.6,301,2.8,,3.258,0.136,97.2,,17.1
2014-05-03,18.9,6.6,297,2.5,,3.051,0.138,81.5,,14.9
2014-05-04,18.7,6.7,301,3.2,,3.091,0.135,85.2,2,13.9
2014-05-05,18.5,6.7,317,3.2,,3.082,0.124,61.6,,11.9
2014-05-06,19.7,6.7,336,4.3,,3.333,0.105,57.2,,14
2014-05-07,19.5,6.7,348,3.4,,3.46,0.097,43.8,,16
2014-05-08,19.6,6.7,357,1.8,,3.567,0.095,36.2,0.5,15.9
2014-05-09,20.5,6.7,372,2.6,,3.481,0.086,53.7,,17.3
2014-05-10,20.7,6.7,378,3.1,,3.674,0.081,68.5,,19.4
2014-05-11,20,6.6,383,1.8,,4.127,0.08,72.7,27,18.6
2014-05-12,20.3,6.6,376,1,,4.752,0.107,113.6,8,18.1
2014-05-13,22.1,6.5,264,1,,3.66,0.125,89.9,,20.1
2014-05-14,21.1,6.5,226,0.8,,3.144,0.128,85.9,3,17
2014-05-15,21.4,6.5,233,1.6,,3.087,0.141,69,,18.4
2014-05-16,22.5,6.7,246,4.2,,2.909,0.134,78,,19
2014-05-17,23.1,6.8,264,5.5,,2.986,0.115,75.5,,20.2
2014-05-18,23.5,6.7,289,4.3,,3.397,0.105,62.7,,20.6
2014-05-19,23.9,7.5,302,8.4,,3.67,0.108,81.8,,21.4
2014-05-20,23.1,7.9,327,11.1,,4.111,0.109,88.5,12.5,18.1
2014-05-21,22.6,7,347,6.8,,4.873,0.142,83.1,,18.6
2014-05-22,23.9,7.2,338,11.2,,4.797,0.124,107.1,,21.2
2014-05-23,24.4,7.4,332,11.8,,4.574,0.114,92.9,,22.5
2014-05-24,24.4,8.1,332,14.4,,4.072,0.121,,,22.4
2014-05-25,23.2,7.2,324,9.3,,4.008,0.132,105.7,2.5,20.3
2014-05-26,23.3,7.2,325,8.8,,4.082,0.154,96.9,1.5,21.4
2014-05-27,23.5,7.2,326,9.8,,3.875,0.136,94.4,,22.6
2014-05-28,23.9,7.1,323,9.5,,4.171,0.124,83.2,,22.3
2014-05-29,24.8,7.4,339,10.8,,4.705,0.101,91.3,,23.7
2014-05-30,26.1,7.8,358,11.8,,4.576,0.077,93.5,,24.9
2014-05-31,26.5,7.5,347,11,,4.212,0.088,86.8,,25.7
2014-06-01,26.1,7.4,341,10.3,,4.145,0.09,86.3,,23.9
2014-06-02,24.4,6.8,361,4.2,,4.393,0.097,58.1,5.5,20.6
2014-06-03,23.2,6.8,375,2.7,,4.498,0.117,53.8,4,19.6
2014-06-04,22.9,6.8,350,3.4,,4.288,0.126,52.7,5,22.5
2014-06-05,23.1,6.8,321,4.4,,3.894,0.141,48.6,,22.7
2014-06-06,24.2,7.2,313,7.6,,3.655,0.142,77.2,,22.4
2014-06-07,24.9,7.4,291,9.1,,3.262,0.131,96.1,,22.4
2014-06-08,25.7,8.1,293,12.9,,3.081,0.12,121.5,,22.4
2014-06-09,25.9,8.5,296,13.3,,3.148,0.097,102.1,,22.7
2014-06-10,26,8.3,304,12.4,,3.881,0.076,95.7,,23.7
2014-06-11,26.2,8.4,303,11.9,,3.699,0.064,105.1,,23.2
2014-06-12,25.9,7.9,303,10.2,,3.946,0.064,112.3,48.5,19.6
2014-06-13,25.3,7,335,7,,4.475,0.078,92.5,,22
2014-06-14,25.6,7.1,340,8,,4.424,0.073,83.3,,22.6
2014-06-15,25.9,7.2,320,7.4,,4.345,0.077,105.6,,22.9
2014-06-16,26.4,7.4,305,7.9,5.2,3.944,0.088,110.6,,23.6
2014-06-17,25.6,6.9,305,5.8,5.3,3.784,0.091,91.9,1,21.6
2014-06-18,26,7.1,317,7.4,5.4,3.719,0.094,107.4,,23.3
2014-06-19,26.8,7.7,331,9.3,5.5,3.44,0.091,113,,23.8
2014-06-20,26.4,7.4,338,8.6,5.9,3.289,0.068,143.3,,23.8
2014-06-21,25.5,6.8,347,5.5,6.6,3.352,0.057,85.5,1,22.4
2014-06-22,25.6,6.8,350,5,6.6,3.083,0.055,77.4,,23
2014-06-23,25.5,6.7,361,5.5,6.5,2.971,0.06,82.5,3,22.2
2014-06-24,25.8,6.8,375,5.4,6.5,3.299,0.057,83.3,4,23
2014-06-25,26.2,6.9,388,6.6,6.5,3.431,0.059,95,,23.1
2014-06-26,26.5,6.9,390,7.2,6.6,3.664,0.051,138.8,0,24.2
2014-06-27,27.4,7.4,372,8.3,6.6,3.405,0.068,133.7,,25.2
2014-06-28,27.7,7.6,353,10.2,6.7,2.761,0.061,129.9,,24.5
2014-06-29,27.3,7.3,360,8.6,6.8,2.585,0.069,115.8,,24.5
2014-06-30,27.6,7.6,362,9.2,6.8,2.659,0.076,124.7,,25.1
2014-07-01,27.5,7.6,367,9.3,6.8,2.66,0.07,67.8,,25.4
2014-07-02,26.7,7,380,5.4,6.9,3.021,0.071,56.7,12,21.8
2014-07-03,25.4,6.7,400,2.2,6.7,3.745,0.086,47.2,21.5,20.7
2014-07-04,24.9,6.7,393,1.8,6.7,4.364,0.12,39.7,2,22.9
2014-07-05,24.8,6.8,300,3.6,7.1,2.538,0.139,43.4,0.2,23.7
2014-07-06,23.9,6.7,279,1.8,6.4,2.046,0.133,34.7,17.5,20
2014-07-07,23.5,6.7,304,0.9,6.4,2.469,0.165,34.1,0.5,22.8
2014-07-08,24.1,6.7,280,2.8,5.8,2.229,0.145,40.2,0.5,26.1
2014-07-09,24.4,6.6,264,3.3,5.2,2.125,0.107,51.6,1,26.4
2014-07-10,25.6,7.2,273,6.9,5.2,2.319,0.124,73.6,,26.9
2014-07-11,27.4,8.3,277,13.8,5.2,1.994,0.134,115.6,,26.8
2014-07-12,27.4,7.9,307,12.9,5.1,2.224,0.102,82.3,4.5,25.2
2014-07-13,27.3,6.8,333,6.3,5.1,2.816,0.139,40.4,15.5,23.4
2014-07-14,28,6.8,346,5.2,5.1,2.968,0.154,35.3,,25.8
2014-07-15,27.5,6.7,312,3.1,4.8,2.551,0.145,35.5,0.1,24.3
2014-07-16,27.4,6.7,289,1.5,4.6,2.35,0.169,24.8,1,24.6
2014-07-17,26.1,6.6,272,0.5,5.2,2.252,0.189,24.6,62,22.3
2014-07-18,24.4,6.5,177,1.5,4.7,,,8.8,8,24.6
2014-07-19,24.4,6.4,152,2,4.6,2.89,0.239,9.1,57.5,25
2014-07-20,25.8,6.4,134,3,4.2,2.644,0.236,6.2,,27.1
2014-07-21,27.4,6.5,150,3.7,4,2.665,0.197,7.8,,27.3
2014-07-22,28.8,6.7,176,6.4,4,2.853,0.182,19.1,,26.6
2014-07-23,28.6,7,198,7,4.1,3.074,0.176,34.8,,27.9
2014-07-24,29.5,7.4,212,8.8,4.8,3.471,0.138,49.3,0.1,29.1
2014-07-25,29.7,6.9,238,4.9,4.5,3.621,0.113,24.4,4.5,28.7
2014-07-26,28.9,6.7,259,1.4,4.5,3.679,0.128,17.4,5.5,25.2
2014-07-27,29.8,7.3,294,5.5,4.8,3.906,0.141,29.7,,24.6
2014-07-28,28.5,6.8,304,3,4.6,3.854,0.124,37.1,27,22.4
2014-07-29,27.9,6.8,312,1,5.2,4.102,0.164,37.3,,25.8
2014-07-30,29.3,6.9,319,3,5.7,4.771,0.139,34.8,,29
2014-07-31,29.6,6.9,312,2.7,6.2,4.657,0.119,22,,30.1
2014-08-01,,,,,,,,,1.5,27.4
2014-08-02,,,,,,,,,30.5,25.4
2014-08-03,,,,,,,,,6,25.1
2014-08-04,,,,,,,,,8,24
2014-08-05,26.1,6.7,188,2.5,5,3.142,0.18,6.2,0.1,27.3
2014-08-06,27,6.7,172,5.2,4.1,2.76,0.129,15.7,,26.8
2014-08-07,27.1,6.5,167,5.1,3.7,2.805,0.128,30.9,14,24.1
2014-08-08,26.5,6.4,192,1.6,3.7,3.491,0.147,16.5,0.5,25.1
2014-08-09,26.7,6.6,178,2,3.5,3.425,0.133,18.7,,26.1
2014-08-10,27.1,7.1,177,7.2,3.3,3.29,0.108,41.8,0,24.6
2014-08-11,27.6,7.8,188,10.4,3.8,3.186,0.075,98,,24.2
2014-08-12,28.6,8.4,211,11.9,4.2,3.12,0.096,79.2,,25.3
2014-08-13,28.1,8.2,221,10.3,4,2.979,0.071,48,0.1,24.6
2014-08-14,26.5,6.8,235,3.9,3.8,3.282,0.082,23.8,13,21.9
2014-08-15,26.8,6.8,251,3.1,3.9,3.535,0.122,27.1,1.5,24.5
2014-08-16,28,7.2,226,7.2,3.8,2.768,0.116,28.7,,25.4
2014-08-17,27.3,6.9,220,5.7,3.9,2.493,0.112,24.1,120,23.4
2014-08-18,23.6,6.4,114,2.5,3.2,2.16,,15,71,23.3
2014-08-19,,,,,,,,,5,23.1
2014-08-20,,,,,,,,,11,23.7
2014-08-21,23.9,6.6,158,3.8,3.4,3.102,0.144,5.9,6,23.8
2014-08-22,25.1,6.6,159,4.6,3.4,2.96,0.136,9.2,,25
2014-08-23,25.9,6.7,176,5.4,3.6,3.347,0.133,19.4,,25.2
2014-08-24,25.6,6.6,185,4.4,3.5,3.544,0.133,23.2,13.5,23.6
2014-08-25,24.6,6.5,160,3,3.3,3.067,0.178,8,58.5,24.5
2014-08-26,23.5,6.5,105,5.8,3.3,2.078,0.21,3.6,1,25.1
2014-08-27,24.4,6.4,125,4.6,3,2.408,0.138,7.5,0,23.9
2014-08-28,24.1,6.4,142,4,3.2,2.387,0.123,6.4,0.5,22.2
2014-08-29,24,6.4,167,3.2,3.2,2.781,0.138,6.3,8.5,22.4
2014-08-30,25.1,6.4,178,4,2.9,2.969,0.132,9.8,,23.2
2014-08-31,25.3,6.6,191,6.5,2.8,3.016,0.121,28.9,,22.4
2014-09-01,25.8,7.2,211,9.7,2.8,3.107,0.12,38.7,,23.5
2014-09-02,24.9,7,221,10,3.2,3.035,0.084,50.5,18.5,21.6
2014-09-03,24.1,6.7,227,5.1,2.8,3.407,0.134,25.9,8,22.8
2014-09-04,24.7,7.1,193,7.7,3.3,2.633,0.129,29.3,,23.8
2014-09-05,25.8,8.1,192,15.2,3.2,2.504,0.112,57.7,,24.1
2014-09-06,26.3,8.7,198,17.7,3.3,2.379,0.102,60.5,,24.7
2014-09-07,26.7,8.4,217,17.1,3.3,2.723,0.103,53.9,,25.1
2014-09-08,27.4,8.4,222,15.1,2.7,2.807,0.096,37.5,,24.2
2014-09-09,27,8.2,227,13.6,2.6,2.769,,40.1,,22.5
2014-09-10,26.4,7.5,252,10.9,2.4,2.848,0.071,41.3,,21.9
2014-09-11,26.5,7.5,263,12,2.3,3.253,0.093,47.5,,22.9
2014-09-12,26,7.4,277,10.9,2.6,3.64,0.097,47.9,2,21.8
2014-09-13,26,7.1,280,8.9,2.9,3.905,0.084,32.8,,23.2
2014-09-14,25.8,7.2,279,9.7,2.7,3.998,0.062,35.5,,22.3
2014-09-15,25.8,7.6,282,11.1,3,3.741,0.06,65.4,0,22.4
2014-09-16,25.5,7.1,285,9,3,3.296,0.062,44.3,,22.5
2014-09-17,25.2,7.2,284,8.8,3.6,3.202,0.052,49.9,0,21.9
2014-09-18,25.1,7.4,278,9.9,4.4,2.842,0.044,50.7,,21.9
2014-09-19,24.3,6.9,276,9,3.7,2.695,0.04,40.3,,20.2
2014-09-20,24.6,7.1,277,9.9,3.3,2.701,0.046,34.1,,21
2014-09-21,24.6,7.7,280,13.6,3.9,2.624,0.043,46.1,,22.1
2014-09-22,24.8,7.9,281,15.3,3.8,2.57,0.049,53.2,,22.2
2014-09-23,23.8,7.6,287,12.6,3.3,2.151,0.049,47.1,11,21.2
2014-09-24,22.4,6.6,227,4.8,2.9,2.102,0.083,20.8,67,20.3
2014-09-25,22.3,6.5,174,4.8,3.4,1.773,0.141,13.8,,21.1
2014-09-26,22.8,6.7,177,6.5,3.5,2.777,0.138,18.8,5.5,21.5
2014-09-27,23.9,6.7,190,7.9,3.6,2.925,0.158,28.2,,21.6
2014-09-28,24.7,6.9,212,9.2,3.3,3.265,0.161,42.2,,22.8
2014-09-29,24,6.6,228,6,3.6,3.397,0.15,41.2,4.5,20.7
2014-09-30,24,6.6,234,4.4,3.6,3.247,0.169,38.5,0,20.6
2014-10-01,24.7,7,250,6.5,3.6,3.526,0.146,53.7,,20.7
2014-10-02,24.3,7.1,253,8.3,3.4,3.585,0.109,67.6,,20.1
2014-10-03,23.7,6.8,266,5,3.3,3.863,0.132,48.3,,17.4
2014-10-04,23.4,7.1,276,7.1,3.3,3.825,0.126,39.3,,17.8
2014-10-05,22.8,7.2,278,7.9,3.4,3.538,0.107,38,,17.9
2014-10-06,22.3,7.8,286,10.9,3.2,3.434,0.083,55.3,,16.7
2014-10-07,22.3,8.4,289,14.1,3.4,3.297,0.082,60.8,,17
2014-10-08,22.3,9.1,292,16.1,3.6,3.374,0.069,43.1,,17.5
2014-10-09,21.8,8.5,290,14.2,4.9,3.484,0.049,39.8,,18.5
2014-10-10,22,8.3,291,13.5,4.5,3.469,0.047,30.5,,19.9
2014-10-11,22.2,8.6,293,14.3,4.6,3.309,0.041,29.7,,20.3
2014-10-12,21.3,7.9,293,11.8,4.1,3.271,0.032,23.6,1.5,17.5
2014-10-13,21,7.3,299,9.3,3.9,3.466,0.035,22.2,1.5,17.8
2014-10-14,20.8,7.5,304,9.3,4,3.323,0.042,27.7,,15.2
2014-10-15,20.7,7.4,306,9.3,3.6,3.272,0.035,24.8,,13.9
2014-10-16,20,7.2,315,8,3.9,3.556,0.037,20.9,,13.7
2014-10-17,20.1,7.2,340,8.4,3.9,3.98,0.037,22.3,,14.2
2014-10-18,20.1,7.1,350,8.5,4.1,4.239,0.045,22.7,,14.9
2014-10-19,19.5,7.1,347,9,4,4.288,0.047,25.4,,17.1
2014-10-20,19.6,7.1,352,8.4,3.9,4.363,0.046,24,27,18.9
2014-10-21,20.3,6.8,373,4.5,3.5,4.986,0.066,19.7,34.5,19.4
2014-10-22,18.9,6.8,185,4.4,2.9,2.41,0.169,8.8,16,15
2014-10-23,19.2,6.8,162,5.1,3.5,2.092,0.19,8.1,,14.8
2014-10-24,19.1,6.8,162,4.6,3.9,2.135,0.179,7.7,,15.3
2014-10-25,19,6.8,179,4.7,3.8,2.363,0.164,9.4,,15.4
2014-10-26,19.3,6.8,211,4.2,3.8,2.941,0.161,16.6,0,16.2
2014-10-27,19,6.8,214,4.2,3.8,2.78,0.141,24.6,,13.4
2014-10-28,18.7,7.2,229,8.1,4.1,2.893,0.102,50.8,,12.2
2014-10-29,18.2,7.2,249,9.5,3.7,3.253,0.053,62.8,,13.1
2014-10-30,17.8,7,270,9.6,3.3,3.656,0.047,67.5,,14.8
2014-10-31,17.4,6.9,285,8.6,3,3.665,0.047,59.3,24.5,13.3
2014-11-01,17.5,7,293,7.1,2.9,3.778,0.085,58.8,0.5,15.2
2014-11-02,16.8,6.8,260,3.2,2.9,3.578,0.16,37.3,2.5,12.4
2014-11-03,16.1,6.9,241,3.1,3.6,3.106,0.148,36.1,,10.3
2014-11-04,15.9,7.2,243,8.4,4,2.685,0.103,53.1,,10.6
2014-11-05,16.2,7.7,247,11.8,4.3,2.696,0.076,69.2,,11.2
2014-11-06,16.2,7.6,283,12.9,4.3,3.279,0.073,89.2,,13.3
2014-11-07,16,7.4,297,10.8,3.8,3.197,0.099,83.4,,11.9
2014-11-08,15.8,7.3,306,11.3,3.1,2.246,0.076,90.3,,11.6
2014-11-09,15.6,7.1,315,9.5,2.9,2.224,0.071,63.2,,11.5
2014-11-10,15.7,7.6,320,12.1,3,2.15,0.071,80.7,,10.6
2014-11-11,15.5,7.8,324,12.8,3,2.276,0.058,61.6,,9.8
2014-11-12,15,7.6,322,12.3,2.9,2.525,0.045,66.8,1.5,9.4
2014-11-13,13.9,7.4,324,10.8,2.8,2.624,0.044,61.3,,4.3
2014-11-14,13.4,7.3,326,10.4,2.9,2.77,0.043,49.2,0.5,6.4
2014-11-15,13,7.3,322,10.5,2.7,2.867,0.046,43.8,,6.7
2014-11-16,13.1,7.4,326,11.4,3.1,3.138,0.055,47.9,,9.5
2014-11-17,12.9,7.4,332,12.3,3.3,3.109,0.05,57.9,1,7.8
2014-11-18,12.6,7.3,339,11.3,3.4,3.252,0.052,49,,7
2014-11-19,12.4,7.2,336,10.4,3.2,3.273,0.044,39,,6.5
2014-11-20,12.7,7.1,340,10,3.1,3.279,0.042,30.7,,8.1
2014-11-21,12.7,7.1,341,9.7,3,3.441,0.042,27.6,,9.4
2014-11-22,12.7,7,345,8.7,3.2,3.531,0.044,23.4,,11
2014-11-23,12.9,7,356,7.8,3.4,3.76,0.045,19.1,0.5,12.2
2014-11-24,13.3,6.9,338,6.1,3.2,4.34,0.065,13.9,71.5,11.8
2014-11-25,12.9,6.9,188,5.8,3,2.787,0.171,10.3,,11.7
2014-11-26,13,6.9,202,6.7,3.1,2.863,0.179,8.3,,11.5
2014-11-27,13.4,6.8,214,4.9,4.1,3.359,0.202,7.4,,10.2
2014-11-28,13.2,6.7,218,3.6,3.8,3.551,0.194,6.2,4,12.2
2014-11-29,13.6,6.7,245,3.5,3.6,3.84,0.155,6.1,,12.1
2014-11-30,13.6,6.7,258,3.3,3.5,4.2,0.153,6.2,13.5,12
2014-12-01,12.9,6.7,267,3.1,3.3,4.127,0.185,5.7,2.5,3.5
2014-12-02,11.3,6.8,275,4,3.2,3.801,0.147,5.2,3.5,-1.9
2014-12-03,10.1,6.8,287,3.8,3.2,3.782,0.169,5,0.5,2.8
2014-12-04,9,6.9,296,6.1,2.8,3.673,0.146,4.8,6,1.2
2014-12-05,8.2,6.9,322,6.8,2.8,3.718,0.151,4,3.5,-1.9
